"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt22.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt23.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"KDM3B"	3.0146168470182	2.75327826719237	3.65027055825398	3.73037910611436	2.5476916564871	3.54585102184249	3.10958455260043	3.85646785950947	2.67223070645301	3.48769857043799	2.74534276012982	4.17524912941888	3.23357443006618	3.92504996472736	3.07091993597915	2.94583708544152
"CFAP97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SREK1"	3.67675258861606	2.3486658426211	3.65779432645507	3.60691594182521	3.7319869290673	4.07828105813231	3.59963319996558	4.32679618168564	3.83414992374113	3.98629260209932	5.59010494830585	3.48726766466093	3.621864330152	4.46821836153495	3.33821687427206	3.36476151100264
"SETD2"	2.25962351267906	2.36578350753237	3.44420919557255	3.12042244754205	2.77229741655442	3.13029337399842	2.4731673676843	3.16007471217733	2.83057782539604	3.22771027501843	2.61823395625542	3.43063452884941	3.13149565012956	3.73390744846147	3.27939997631013	2.95981465925637
"HEATR5B"	2.20304920323429	2.28689592942392	3.16289399396211	2.84366131140449	3.4291325301651	2.65578228290937	2.46327194086023	3.25752361936593	2.6141397197242	2.47671089038235	2.53115685050742	3.2274854091037	2.82292079539859	2.81834340207809	2.64964304818685	2.7554356221428
"DDX6"	3.35551037878483	2.98531826033925	4.08890905439975	5.25033821584128	4.01865197628786	5.2044244220387	3.64186389561893	5.11503116149414	3.84787667695857	4.44226676292805	4.96246110746128	4.30632057639881	4.6294615395401	5.38234561900744	4.52181712213454	4.44752299514327
"ELF2"	2.6073539885509	2.1318446166412	3.79925830505002	3.81463245069863	3.70938990031573	3.44820519829651	3.01743736608058	3.59855577332351	2.80597958442868	3.31049499840929	3.27119706193521	3.30294483865143	3.19823246462974	3.04316774465676	3.11229395275261	3.06672728038637
"CGGBP1"	4.9422494004311	4.69245509647097	6.01493881473274	5.13610523552381	5.82371242643492	5.15815118418334	4.92494786123491	5.60239006740037	4.37981500867635	5.54315713202281	4.13586316536868	5.39125218326657	4.7664944557686	4.84049848253243	4.69831572904214	3.91230495633098
"C5orf24"	4.87249635975952	2.82907626288715	5.1940831111826	4.43219778389178	4.97752493185198	4.80308751405066	3.75591839354762	4.81283960565303	4.22374688816229	5.06673502873203	3.42456741566926	4.39364615113912	3.78093995936374	3.28449488533718	4.07257318540418	3.32499704746819
"HIF1AN"	2.707182408372	3.99363360707775	3.32034025687128	3.02447394143517	3.54963220966275	2.85278491170034	2.73607337212061	3.75034924058415	2.4785628756636	3.08128849132449	2.58686800372416	3.74155327586038	2.93344611364535	3.35279524155762	3.22652471379689	3.43700329926749
"RSBN1"	1.80462564845356	1.92740346450033	2.79635271594744	2.47588903911794	2.49400591388673	2.84324321787198	1.75443431788389	2.38201561052303	1.91361899972726	2.28719005248504	3.19238830045948	2.02975499849029	2.79435971712614	2.85568478616514	2.51430408511142	1.98601766761335
"SOCS4"	2.50848189688475	1.6430388158014	2.77497360974759	2.8883165863689	3.4359612289117	2.65113437461484	2.51225723210277	3.83941041258943	1.71008456129098	2.67669956521734	2.48995646949877	2.60187713914914	2.48288699529615	1.93338756865028	2.38787671262777	1.98914990930468
"SLC25A46"	4.09248654416679	2.53302379400599	4.60709650422355	4.48859534210969	3.85318727206878	3.6437465407849	3.95418700264691	4.43916432747597	3.79159009750725	4.35226064156479	2.30552407710982	3.7533264098949	3.92753620894242	3.70688413801626	3.51986266350779	3.92936020752618
"FCF1"	3.99675027884918	3.49570283651345	4.28055179786756	4.57480996265943	4.57004694256396	4.84045316266482	3.49658378344799	5.32008026236976	3.39748947698613	3.89598599440712	5.0818679279967	4.61086243885786	4.0161664520063	4.38794148803247	4.51980291970006	4.59467095846453
"TMEM161B"	3.75861765293265	2.44243398529472	4.73834631375379	2.60701776995633	3.99554783325799	2.85375717372333	2.99963026202107	3.37334126671495	3.68985823631925	3.10422761478954	2.43221649524833	3.03219519727551	2.9217733519217	2.68435646259943	2.64811680712791	2.69206781870724
"KAT6A"	1.92113351588268	1.53126666421407	3.22116870319865	3.45351692075116	3.26078896796897	3.19188949400905	2.66646347918136	3.38358196057045	3.30382019347695	2.49603405383374	2.96813684380229	4.25302109571151	2.68338542737647	3.32219929606294	2.6758938210554	2.72408486894926
"ZFYVE16"	4.75317395249199	2.9103249278338	4.31169564602634	3.72301239639237	3.74285238688727	3.54438028378033	3.62376738642584	5.61509990789553	3.98164719158139	4.23146697004252	3.2910553712205	3.90721756942882	3.37650432648332	2.7798396239557	2.34831599793317	2.42153032323431
"UBP1"	4.64722815251083	4.14562447389645	4.8438657914	4.28761635057165	4.6333934277587	4.14914959811915	4.32616339546194	4.61963309577915	4.32970127639465	4.87643836358858	3.17447992570878	5.92130183359567	5.14855793008974	4.42289229084746	4.9555615706261	4.65012979448579
"ANGEL2"	2.65001315124394	2.52653836253939	3.19684070777775	3.0245484069581	2.95106925641956	2.92999072710355	1.86836279413739	3.01116909910217	2.31762389206258	3.33578049957941	2.66935337646999	3.53911537447442	3.15763554656521	2.65744793793296	2.83817324765981	2.30332339614959
"TNKS"	2.31966561864483	2.01902043144017	3.35131242231839	3.31018595342935	3.88368434820497	3.01605855992302	2.58434200843817	3.55102991054683	3.51367391327774	2.79806814644676	2.94804945322795	4.14012013277623	2.37417842437008	2.37548155831406	2.54728941109514	2.04425596376395
"MYO5C"	0.267004764603113	0.647823795771082	1.03996305679248	1.20799589760694	0.180262457272218	0.485906958616408	0.364455331130504	0.353909849069472	0.688493263001959	0.270732848802984	0.385496198598432	1.93349899095379	0.416812184553353	0.740293800697493	3.02248588723683	0.809401684251862
"RAB14"	4.03877416396605	3.92374344461586	5.04124955426065	5.51807714280104	4.97936231275076	5.5320878182207	4.45850668583959	5.22075944874708	4.55332670897562	6.07883822625465	4.06817205752418	5.41666581102936	4.78105278029554	4.90887053754885	5.17899542555715	5.25673329530475
"SPTLC1"	4.89495111550983	3.63993828574137	4.85119683946585	5.14444819561364	5.04416895392583	5.53617260165153	4.75704458799223	5.65228714256629	4.76747471493019	5.68229658572373	3.9940456290828	5.30995649015797	4.91125055784609	3.53669948069099	5.21911236077021	5.27807584243533
"EIF4E"	4.32117048109987	3.73324586322433	4.94762641902305	4.84904848834631	5.03243370047359	5.05279625569885	4.33972532014781	4.97310610607186	4.21018232730589	4.87998751514382	3.65055778864147	4.3180962620735	4.2567012205096	4.00037865775158	4.7112470942349	5.24489276597554
"SLAIN2"	2.66917306914473	2.40565206128037	3.96247498920616	3.50128244659184	3.86474082545924	3.50132448934142	3.14285369494271	3.76014641417019	2.94637622419559	3.68058878918782	2.86906003214926	2.58010205816657	3.03020981495675	3.39722932864972	3.76286966529008	3.78324709737812
"LMTK2"	2.49946069188373	2.60789366863759	2.50643564745702	1.92347058891516	3.2864354103361	2.23596748897634	1.80614873711878	3.34263083198106	2.82081105629946	2.79980225789886	1.68801470216733	3.24544242024487	1.95989439223699	2.15639661659767	2.38117537401512	2.56556793173943
"HNRNPU"	5.41186176812272	6.25578678894771	6.65037540397262	6.2267878707934	6.20671647421439	6.27893910155242	5.92252375027164	6.23955747927768	5.89755144290803	6.85349670370232	6.23502047166629	7.00597816261492	6.07086370763537	6.55967993865093	6.53840003324519	5.94864990202831
"SNX19"	2.82675693213201	2.87404050825052	2.15766141365754	3.90270070170309	3.5881689313544	3.76721514355677	2.90001083674126	4.82633238462472	2.59988309559096	3.33223029746555	3.34419504890935	2.70629183334148	2.65200226471097	3.6799304315676	4.28731344807372	3.67208584437236
"SCYL3"	2.09478500039931	1.83589578583898	2.5721087044715	2.47569322946582	2.70637583163702	2.57258048635541	2.24914645531894	2.29636783268468	2.09584004940049	2.6740346049248	2.67179154848281	3.0055652683665	2.67132734449229	2.59037925692634	1.80068250886364	2.67146209225529
"HBP1"	5.02851832105323	3.28882732500166	5.06683403170807	5.1471214650373	5.67560143004873	5.09810579542253	3.85743366216304	5.31712133182058	4.39969747890776	5.07771726679121	4.18896263702316	5.45402286198726	4.40145981220717	3.88679398997529	4.02318880579134	3.85120933505978
"SHTN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EIF3A"	6.23755129046813	5.6907187895168	6.01790743644665	6.07454182867483	7.11489273818895	5.77673568699921	5.84156812153283	7.08125972645627	5.50988424129725	5.7640926568265	6.13544252315977	6.50665826859939	5.8663454745264	6.14200900177643	6.67948009950545	6.4528103799874
"TOR1AIP1"	4.54906227340234	4.4124936349295	5.12045769983833	4.9117155467072	5.56770667100076	5.06219944122766	4.11056369655402	4.59804654321494	3.71389373198911	5.27647247163521	4.55762452393229	5.10299399332333	4.76659516172927	3.99320334863612	3.66067766775564	3.5894399227459
"FRS2"	1.65973736114192	1.51465756802111	3.04621688366903	2.89501075632358	2.9520157283837	2.80552359852049	1.92386416917185	3.84471204039629	2.30392245404682	2.67314028892151	2.02152592133969	2.86174301238356	2.14017331659832	1.86369665984069	2.03842564587002	2.08172138658949
"FAM172A"	2.25799873711793	1.95815595599145	3.39513342401952	3.21553727079614	1.72343405402949	3.89679980376932	2.19752889097701	3.2035731388369	2.72137703458782	3.45553699181923	3.70100558751309	3.3201878768883	2.7348905892108	2.72810118843202	2.34427886181832	2.31941417381734
"TADA2B"	2.77193204817823	2.78869093019541	3.2685601522954	3.05837105025416	3.01029110120659	3.17948477578482	2.71190563081332	3.38444566448213	3.23384588894396	2.45152500812255	2.96692506300604	2.87276671739023	3.62452790660223	3.81821658451191	3.25912105261324	3.26736200502103
"BRWD1"	3.04806700090359	2.53244039986762	3.93426643793649	3.14726517592142	3.16528569750085	3.15097228033913	2.68506440109487	4.05713397103255	2.97008425721627	3.55468707437926	2.95215648052907	2.36887728032453	2.51709550257662	3.3484363994039	2.89666323211205	2.78188213683725
"ARFIP1"	3.51691024818458	3.35353572718857	4.31775990418406	4.34669810268606	3.91609920133214	5.06410465878761	3.48819106030371	4.2222945208513	3.75363662433598	4.01205461064658	3.48044609395227	3.85856790336753	3.75204740824106	3.51668337366911	3.6062112362964	3.82476785314329
"TSTD2"	2.5759875282272	2.14563180988469	2.50062616608535	3.0973680798484	1.51324058938472	2.89632319969816	2.38039006499632	3.37062533907517	1.39158902143184	2.07021069744708	2.04115184701363	3.76563021567004	1.43225391723338	2.54460902638193	1.9453623642399	1.88650137384808
"TOM1L1"	1.85580038098029	2.32563969881664	3.39183369535478	2.23593839458742	3.091396878679	2.69102823964653	1.75562255501637	3.58194170324076	4.01874098373703	3.60405945935165	1.43163900442527	3.28901035951928	2.7986706055228	2.08111461493231	2.968141452897	3.35126435884791
"PNRC2"	2.43854836165259	1.95900224426211	3.41227479979057	3.65557508556968	5.69273683988471	3.55886761163275	2.71904869501709	3.47607056075109	5.03884657844646	5.42297468093788	5.27393729800411	2.94627983049471	5.39186393307094	5.87976457058822	5.19050226871685	5.16732781774931
"CMTR2"	3.58991925129629	1.36063115746349	3.08095009493429	3.08149046846862	2.99319700702588	3.17301226919139	2.38051058991414	3.83497408834344	2.61046856989929	2.63318822191361	2.47673421686561	2.3261835338447	2.94789334233886	2.75071797176579	3.09481455227318	3.79464979793036
"YIPF5"	4.72720709690609	2.89224529178116	5.13679429762732	5.00175721399618	4.58661164025218	5.05829701128253	4.00144197417391	5.56754392658289	3.56285295958393	5.30009260010169	4.33832457084145	4.59666088503186	4.249597036059	4.39388979021207	4.29858134045246	3.71440489231487
"C11orf57"	2.95692275306678	2.20420020167752	3.40013348110525	3.74830020894662	3.36692784415418	3.48712485853357	2.693668711686	3.72658602521296	3.29712610488476	3.48057534569632	4.33130393442346	3.64188123177931	3.11970892182516	3.87183379400134	3.68348873617659	3.21580826250937
"MAP4K5"	2.92210648750633	2.24235860659561	4.31335470294068	3.71614038622168	4.16308808541303	3.72652608309616	2.86569417993563	4.78820020693774	2.76464021032962	4.23672603291325	4.1622342099563	3.73351704140616	3.35239907747847	2.24553217087864	3.99973848782358	3.59959749705675
"PSEN1"	3.39858500813036	2.91905494797656	4.0805894492011	3.97022786007184	3.93307214021697	3.82686368490066	2.96346210146612	5.00126180620104	2.99047388188249	3.4138262542291	4.02184390863752	4.08114359578632	3.85190391984271	3.10261614312058	3.1952278937677	3.76413380354983
"RPS6KB1"	2.13352900322704	2.36663974708036	3.76725222804099	3.52842129078865	2.64556563585569	3.20817464928578	2.47074118361563	2.97222209328386	3.24162208527158	3.30803534955812	3.01920373397309	3.14628211926662	2.86961580349843	3.05002797689073	3.1772847804906	3.15860686088284
"GPBP1"	4.3263575752969	2.95235779747825	4.45746624797445	4.29965861846237	3.92298274263727	4.3542899399523	4.0059164268342	4.13873256972024	4.46912732028237	4.27624726181423	4.67223862817858	4.39477135116813	4.31435212266966	4.78298510833843	3.67616019524839	4.00286451072823
"GPATCH2"	2.37722233223655	1.22640371482307	2.50096517542959	2.5882864850923	2.53008822630419	2.63433653416716	1.31859450629024	2.14590077036389	2.29969304877763	2.83853835694505	2.32221660504549	2.55767843369326	2.23631504498691	1.96032635712322	1.99097482207707	2.1893564964043
"RNF11"	5.77090434957754	4.71594826657474	5.79253653982552	5.05372826084901	5.47332422707035	6.03399776246012	4.82043173108309	5.09140576514975	5.03342079894792	4.67408490079869	4.62845866377211	4.29619674426254	5.17565233821645	4.27589355559923	5.58321518089276	5.7987374723002
"PAPD4"	4.32017776579871	2.66077919333627	4.50553211632015	4.08268556025146	3.82380030203038	3.89926748816529	3.66784104542996	4.13057674025536	4.18092757161538	4.09273600237611	3.13400402625033	3.73274676215006	4.19798723545169	3.84165114268506	3.77575116914011	3.6612080315625
"HNRNPUL2.BSCL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSTF2T"	2.99986654453631	3.26757100359293	3.81725998004762	3.75220801462686	4.49411795183405	3.41246856881056	3.31717452682577	4.27706231749661	2.77295083615806	3.56553624994611	3.3102746742922	4.20576784014982	3.25915043665491	3.82768694085613	3.15516228996823	3.06106677011818
"TRMT13"	2.43876391308388	1.67283942088299	2.77572904925816	2.56312273389736	3.10615817008764	2.85846943882338	2.26595890837185	2.62094410755831	2.05171315697545	2.53479496863403	2.41496085406889	1.8906665337034	2.30375298972699	2.31840361737428	3.20210109324396	2.52657592000798
"RAB33B"	1.83321192703545	1.22768563388841	2.64891290821346	2.54154829215262	2.5824909718888	2.63097153434214	2.24506966719173	2.27044820900038	1.88252958549355	2.07610240885048	1.85880458861626	1.42991317562609	2.35727047567956	1.64815248001645	1.82646103316998	1.60223356491017
"INADL"	0.271516514014478	0.070708471692172	1.06126468448428	0.627590029934174	0.0897998106963472	1.19108883328748	0.470700322225845	1.6115029105996	1.14753138999062	1.02474873559493	0.835037170626174	0.568980614260087	0.669286245809708	1.05141386792101	0.199435527128925	2.46375322458739
"FAM114A2"	3.46822879011545	2.03951744645313	3.57981372292238	3.34807729001652	4.22483520494374	3.59478738657447	2.72093398724813	3.70040642479445	2.15798956212702	3.23819223667079	2.13196146863532	3.39708074921206	2.8511183646619	3.2534704681404	2.6699225008111	3.06920462942546
"PPP1R12A"	2.91853984657335	2.27817064963117	4.09855851793841	4.31060187620698	4.33785735201553	4.24373381192518	3.26926958539538	4.01807774626674	2.87044757968825	3.69572105562621	4.68511599634047	4.14227863843837	3.73011820913984	4.84167126830553	4.18631830763428	3.10164167267387
"JKAMP"	4.23228468619914	4.52752079451363	5.17920050301719	4.93800814283538	5.82499818743908	5.34737687581465	3.6592966668239	6.0310124590056	3.80882777991067	4.8363685336675	4.84481747285146	4.692000285571	4.71015621362989	3.7014603412229	4.28216918163525	3.85122432962963
"CAPZA2"	6.75938889439841	5.40215424944544	6.11691053018691	6.52467099352407	6.46385374422628	6.72387251279337	6.14942501712223	6.75798996572719	6.28500172292373	5.62962473242502	5.11906146527176	5.2438994338015	6.12209908796957	5.22981476793163	5.95889950053648	5.42110040398158
"DCAF5"	2.55223195809058	2.82152655051026	3.37891732418496	3.62740255859321	2.50361842014365	3.3632488880187	2.56036401901853	4.14621530900708	2.54756581262215	2.83998074417509	4.55419589398473	3.3187145219943	3.41500481284905	3.70323361992803	2.84506847149869	3.38209517922306
"LDOC1L"	3.2521158738393	4.07731137148483	3.61291861302992	3.2953674489531	3.56754544764375	3.54392887441606	2.8719953994326	3.43133813637836	3.50441064616018	5.00425418031665	4.38382868716243	4.8565848854899	2.75766335376083	2.26980217926348	3.29945861336048	1.99512447857828
"PEX1"	3.62108481653902	2.48078341667771	2.52638687082415	2.70199698801081	3.4080562503559	2.77776476374756	2.48745419191452	3.57029290644045	2.74414709920734	2.98909449027272	1.66941687557108	3.15807279974726	2.41558832328132	2.29985420103149	2.67694435910691	2.58967241698182
"GCC1"	3.8497491172824	3.31945319399079	2.95998524537834	3.05231154888493	3.88359149291773	3.42779186089021	3.37094192631972	4.40167824619327	3.78445686947754	2.47750248408892	3.09510412860723	3.89522990301676	3.46315551932249	3.11407879033861	3.08144104207609	3.19865601557098
"SOCS7"	1.56813428191466	3.40054339432732	2.61755121447867	2.21704455001086	1.67926163782408	2.3838051912096	1.79912668945279	3.51089864179142	2.14800833576913	2.52413264859581	2.42756863004329	2.69486793819467	1.88567392446389	1.82147348751655	1.93849281741356	2.34691577021189
"TIMM10B"	4.21080964108645	3.01572680809803	3.63778411029132	4.32944655156827	3.58687880961466	4.08497841918874	3.17117479564512	5.27529950638955	4.0818679279967	3.85965653290451	3.53048281059026	4.55359089832784	3.891093474314	4.22693233628914	3.65201603653568	3.93200446051809
"ZNF140"	2.74293751597496	1.71826297695093	2.21608386089335	2.38936030437288	2.73055844541981	2.29150336739607	2.68787701377642	2.68328660334055	2.45508255793934	2.37435511875481	2.85864945477059	2.76231054172342	2.76976327767014	2.54155696494613	2.27737184356373	2.38442010627117
"SECISBP2"	4.05879702524756	3.07982437720195	3.25847595979916	3.83141619404461	3.44945770813299	3.44031307276661	3.15806552674862	4.07969810558395	3.46064035289095	3.33639694206446	3.23038748942842	5.27780253977095	4.12599817947646	4.0601425222922	3.66729040387782	3.65813148952197
"UBA3"	5.25307973389303	4.29296943458808	5.44857392963134	5.63787248315952	5.47329987114132	5.38890071934905	4.58246267039107	5.15430168367163	4.36365820238014	5.3060580428012	3.63547580701308	5.48436695878151	5.06128801757667	4.95067369896785	5.35573693821554	4.975192230872
"FBXL3"	3.69177422190711	2.10567807789454	4.32979454465932	4.36159292377221	3.77487664884024	4.20280557494608	3.22306878369055	4.77056479197169	3.71077888794634	3.40761040080891	3.71306889803121	3.52069253208132	4.06746232698765	3.4705889235143	3.89554014229399	3.48715187699322
"HNRNPH2"	3.26769908452825	5.20242163980734	5.60636079292354	6.02552164587359	5.38539997404722	6.00882187795103	3.82063340360835	7.29777377062612	4.68357856390292	5.43385580378007	4.15845821621677	6.72446610355772	5.12264166162187	5.09136556401244	5.5691143282596	5.17880226769951
"EFTUD1"	2.01653732522786	2.09901909625342	3.81352981978314	2.747478706576	3.50096135246006	3.02276461056882	2.07876864536663	4.09525353739385	2.61106021854104	2.09979172919641	1.9794693258332	3.50136907879765	2.05739308313889	3.09456376428695	3.04135689315948	3.05624448987742
"TRMO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IGF1R"	3.5604214951303	4.34004234940059	3.7615725070532	2.3542052958617	3.73308313184512	2.50323932028354	2.26926808906823	4.01327465258813	3.49349362958305	3.32731442816644	5.51579128490748	5.09386436750618	3.20654398840512	3.11081923398886	2.20629938653472	2.2371445539098
"NPTN"	5.33839232284144	5.52936651971109	6.5109658740281	5.54526568704541	6.57779285488545	6.23718605508818	4.9187773884039	6.54191513675117	5.19249009261149	6.2378887163737	5.63368694345731	5.45385993996903	5.29094040240368	5.35197807806726	6.03743274180358	5.79504609542705
"BRMS1L"	2.20246003791938	1.6479062040371	2.60590555948094	2.67685186122903	2.80085021342384	2.74303233739932	2.05401143637468	3.53385609341159	1.42624059774568	2.56847725226467	2.48329212095564	2.23210505871303	2.16676685411872	1.28050502999242	2.59200008656316	2.56067216203778
"NFIA"	1.34781587016456	2.13783628888509	1.59222738380058	3.09329142044743	0.436184231303174	2.56026373606412	1.13687056641416	1.62696004830212	2.51830726077457	1.66758334863996	4.56735073881817	1.88407427516238	2.33085809381473	2.60281316275969	1.68530553694531	2.61910659611936
"CYP51A1"	5.33251102633956	5.06435907269814	5.00235372941955	5.02469422414107	6.50898714503401	5.1536493058467	4.62555105107931	5.92501790975793	5.24724207049357	6.59312142099629	4.37200484431215	6.19782117119258	4.73706207117115	4.6973623882331	4.63638390963275	4.84036251865844
"CUL4A"	4.38486834543748	3.2750882713288	5.15392893246648	4.10633156725925	4.17716436521304	4.17943939145343	3.69338659261418	5.98948078930397	4.91103718805561	4.36506608569437	4.56337781342852	4.96648814811332	4.51612864127508	4.13828204109446	4.15014532965287	4.50134996919944
"UPRT"	1.93658140780362	2.40410609632334	2.75144122574526	2.98058654387909	1.46404087188989	3.08895483454151	2.21110566961748	3.85119933859329	2.65829032888063	2.6361860906045	1.75959901619303	3.12530890036374	2.83005042744853	2.75969487908884	2.32664520109413	2.14421935209006
"ZNF14"	1.84471103624063	0.681085790819899	1.05580440141922	1.67678643231973	0.834282428585262	1.67356773033331	1.21769292509888	1.71581870859836	1.4323688501186	1.67013558123962	2.11475679982263	1.69494035025708	2.03861878972431	1.8552123455638	1.40594063949259	0.780926105394607
"LAMTOR3"	3.47153215697432	3.58880456701555	4.13795839280003	3.74241588671189	3.68267441728787	3.56755153187114	3.16386016584031	3.77218126901038	3.92733234638178	3.09345960991724	2.62147521209396	3.90866402007621	3.73248086608985	2.80788656026251	3.01908895016122	3.84258165897552
"VRK2"	2.17334334174792	2.07277467164112	3.47683529393503	3.35360841406094	3.95967743404167	4.30883410360941	3.3137044223938	3.35910786849823	3.75602517955973	4.61186286666241	2.22198841016079	2.57388345205841	3.74128360416207	3.38490080111001	3.96100278042056	4.20719787984822
"IPMK"	1.08350953718267	1.63003496442794	1.9284006453547	2.11582397743624	1.78443907066191	1.75297118593181	1.7472284043944	2.40531985262645	1.23549731303593	1.77193204817823	0.908802149920172	1.77034701024573	1.61876488483823	1.62047380546892	2.65265513410407	1.56256970330443
"HEATR5A"	3.05534317927674	2.23300450699311	3.273579295278	3.02660798224881	3.73792466751184	3.13761254147201	3.53984121508755	4.81069758391049	1.77958121745561	3.16133467763343	2.68068667312536	2.88130341096498	2.68970395304813	1.60919233376998	2.09421579764187	2.44250299205017
"CWF19L2"	1.89699253184206	1.69147386525952	2.05005062148659	2.73738716019357	2.24238909626731	2.66990096433582	1.85527016305919	2.8031898317851	1.70997872978852	1.98070900125686	3.61953039353937	1.69435203632807	2.00114648688933	4.07572942667651	2.41757576087273	2.25263364550769
"HERC3"	1.66636121655198	1.39617593307185	2.69019134247289	3.004939976765	1.97668440265283	2.68229124761732	2.32799340147873	3.08570082909177	1.89495547955541	1.77419035876382	1.32979526208414	2.295583449531	2.81405508491465	2.64368536456883	2.8387803674228	2.99997385091541
"GNG12"	6.2491466449869	5.63506653882063	7.21534370185504	6.07478798784987	6.3857614731532	7.11179295113742	5.32648162095439	6.52931107296526	5.63322630055784	6.97903642274448	5.04793094104211	5.95946299350982	5.42124518358136	4.64002508022666	5.74453114245192	5.43758563791729
"PAIP2"	6.29744639735177	5.84600305735144	6.2940251696767	6.71860137035024	5.71344288119426	6.38362308459941	5.7515520926354	6.68638146491264	5.50038619873155	6.11272515036553	5.28880887265292	6.79392188619053	5.87002805146106	6.07560964130274	5.10463439463648	5.5893964757248
"COMMD10"	5.49106099964525	3.04314149129177	4.63754069473162	4.85687118563191	4.06477940415905	4.70152133386654	4.25803643817501	5.02781976394437	3.93882681870272	3.87620750133794	3.23026758267138	4.87696135096648	4.6850066346631	3.89135113358816	3.45357947352167	3.68092629197695
"PKP4"	3.66915152147898	3.94135049647209	4.07250030047325	3.57137950407838	3.43013805168668	3.25355064446429	3.78348808528236	2.77279779994816	3.0948567681858	5.15727416712283	3.23536097930383	3.85269304198542	3.25065314934824	3.0648138874585	3.20164327001967	4.26019130037088
"UBE2Z"	5.20397242385182	5.67536572427695	5.70502546391041	5.23835696717518	5.29071006871741	5.88192519114331	5.40638700528042	5.59092532317662	5.91717155032548	5.46682449018999	6.01857186488825	5.46774084734135	5.6988463251768	5.68248340700574	6.0270002968294	5.59737622963363
"MYSM1"	2.96983936296606	1.49927953805703	3.160925833779	2.76392566872359	3.08992265969791	2.92815710109959	2.46295535696571	2.97822583808134	2.41063688647996	2.89954979306999	0.952216505743948	1.57623913393717	2.78649495150137	2.09933223920769	2.5499204808507	2.07122378864789
"DTD2"	2.5070664503424	2.82735871115248	2.56060858235939	3.37123125697938	2.73553300829973	2.89767413713976	2.83381405542266	3.56415863782489	2.09941135597213	3.10315433983171	2.59038883881746	3.12537007273716	3.03708609646859	2.38188413957705	2.08762746882055	2.74071928788657
"SUSD6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM204A"	3.77221294654066	2.81885056089543	3.81964263980289	3.75488215883861	3.86238195778618	3.40620398479415	3.55354482227273	3.64500988439109	3.21164459717669	3.24466942098813	3.19890427334234	3.48392022782793	3.30859241249246	3.89410957783655	3.97897809781939	3.72595378296079
"AP3M2"	4.43431130027606	2.6922240816127	4.18361354860576	4.45567901414882	3.31943368403599	3.36364979297955	3.86681898118732	3.44460545152967	5.60178267156117	2.29377510018206	2.43010325173171	4.59531567301658	3.63095872467611	3.27522462765795	3.35628821339046	2.38457344874569
"HARS2"	3.94512541336919	3.23076866522267	4.06836985957298	3.67986289071893	3.50293520510566	3.87578989065791	3.9623130272042	3.84075023365351	3.26560417056208	3.19871494137688	3.68868392683529	3.86899782771761	3.72198504595659	3.58407256435402	3.4092198393335	3.95248733380906
"MICU2"	4.97463714348408	3.09347397695289	4.67700921688659	4.83963716150967	4.33176969785171	4.88694758968675	4.27723717812345	6.43238572176272	4.60094169685403	4.471762992603	4.61835026042259	4.77884198234747	4.80101375835429	4.33054405905455	4.46887651791037	4.66382847301977
"ZNF689"	2.66731538598374	2.54230882183203	2.51814734683972	2.48719947971485	2.76386725814713	2.31796534499065	1.85396571543351	5.21232419993584	3.03126020198219	2.09054182885968	3.43304489778254	2.97375085479278	2.39750179863848	2.58674072825654	2.23557083599333	1.69001026746037
"ZMAT2"	6.07951358410578	5.66632769555714	6.22137831410866	6.29480543879117	5.59000761011225	6.49131358781943	5.19212905312428	6.00393161744277	4.96841566753261	5.44876717857623	5.54269760231876	6.79079809786942	5.79490837814724	6.23673559827706	5.40853185253722	6.31543671378908
"KIAA0141"	4.13969868394361	3.24957504127658	3.93018853606371	3.70601659413411	2.73004427975189	3.37818351154426	3.2078748959095	3.84018625011895	2.76955172205672	3.50229240773071	3.03550954522517	3.75985357143774	3.29702409533274	3.78352999211337	3.04411954399328	3.15118340984964
"TMEM9B"	4.83281914319396	4.3008814896747	4.83410946182128	5.0281934014352	4.82234775759704	5.41944787750723	4.4474734038495	6.07426458175099	4.91953315990211	4.89619191217991	4.65249796759653	4.6697382968882	5.00919486779883	5.25600294530877	4.80318569787589	5.55522257741924
"CASD1"	3.33726722745746	2.46069801121127	3.76895708466512	3.35265543136312	4.78489391854676	3.67731090822855	2.80989389087226	4.27438467651965	3.10722837644028	4.1922296797679	3.22587181555328	3.88911331054	3.32884364322761	3.00063825135289	2.46255233150851	1.83660888875296
"GPAT4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
