"Pt22.baseline"	"Pt9.baseline"	"Pt29.baseline"	"Pt10.baseline"	"Pt27B.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt23.baseline"
"NTM"	2.02228258052684	1.53557772759488	1.28592889136743	2.55000793636081	1.17583434408261	2.0892201611979	0.11022284272243	1.1902324084257	0.618983777258072	1.8797214476649	1.47171292716667	1.83995958748953	3.98277458776061	4.94168383690526	2.56605525627721
"PRND"	1.81194979430709	0.293286898472215	0.0146862178333028	0.0164310940577185	0.154769058611721	0.0313392942887577	0.00726282560189296	0.0245038699453927	0.155029000466142	0.0281548129219006	0.727521453383299	0.233276379944725	0.878619415725872	0.447012586162626	0.126486128816027
"CCL11"	3.43599655436163	0.0551108812681432	1.38560773925719	0.13872903157081	0.136003521771813	0	0.262968280795709	0.818127396450119	0.473192570259417	0	0.953813898984573	4.21733930208347	4.11090189817515	1.88882311233723	0.803839121861388
"ANOS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OLFML3"	5.79745661618661	5.97421839288528	4.48405754946953	5.32160525575299	3.39868350358292	6.38060998076219	2.16286419337726	5.32394645542167	3.3176680250605	1.96835990709735	5.72378515928594	6.78144496116751	4.92399533873386	5.79988642275458	4.9322501913294
"CHRD"	1.89216950421412	1.14456199198033	1.91368983978159	1.83263688756687	0.198849283215603	0.940540393004856	0.396442299741213	0.247950596379577	1.14084081137305	1.4851434128081	1.71404545008211	0.683620107334842	1.04169506800026	1.31193318606136	1.31285682321298
"TYRP1"	4.85672928744555	0.133993442665846	10.5610874243086	0.299305037511505	6.72885926185077	0.721985045956588	10.0986637818866	1.91676897553531	9.17140826094126	0.879660289308804	2.27304884043122	0.246490177147124	3.29632598031006	0.0682608825989642	8.6748984331333
"GPR85"	0.955624522846082	0.491912085320913	1.99737912934053	0.30444620668934	0.122997793773587	2.35829497715825	1.7417927020805	3.37780258638868	0.557580169391176	0.603502675872351	0.979996775187867	1.00174388524981	0.795825950808492	0.532916856073061	4.62367375622866
"OSM"	1.5210708440088	0.424868355551195	0.335679329280092	1.20151781364047	0.185145969096912	1.12228839065705	0.553987583002901	0.586285806786234	0.815342611559982	1.34247509923086	0.577857071170041	1.57219603820417	2.74180672130338	1.53683870625201	2.2120852466844
"CXCL8"	4.66780415333833	2.30705250112178	2.42839032450617	6.23316331034083	1.17568107751135	0.933818102136176	1.17324898581345	2.92632493735534	1.43105593198846	1.12236791523006	2.03986482382004	2.03644179150446	3.80748372836463	5.42134955055969	5.70569182171727
"IL1B"	3.08312739978846	1.17932632252407	2.21579506351925	2.1312157574978	2.2532147818003	3.71012865545914	1.96701178433112	1.39307566887874	1.6739114008818	3.40175196019966	1.29152399544844	4.96154924705039	3.9429835981871	5.29581117022032	2.13459060354059
"MCEMP1"	0.722437607470723	0.0833635709434713	0.1069381425853	1.94835040977925	0.128516915629729	0.320944418672542	0.703478161331173	0.30288051785309	0.393754455502648	0	0.276902171215038	0.481583112080573	1.53674423322944	1.07661723956373	2.46079759742817
"ADAMTS4"	4.54066587269441	3.69237139970866	0.913190055918916	2.94709850405218	1.3191554578247	5.7315009688565	2.45624367759636	1.74533415405126	0.703032462414172	3.39043519594505	2.27531403464849	4.10243977915353	4.47238378969464	3.05091694578863	5.11651031647954
"CSF3"	0.0513330492302074	0.0354331798767968	0	0.411887725850703	0	0.224677488474713	0	0	0	1.0310493032632	0.0144223553116182	0	0.163765091027352	1.38577061730198	0.131105300215814
"CCL3L3"	1.76578083217499	0.638738830044317	0.797381596407838	0.724642414370954	0.409051003930435	0	0.00373721769199089	0.182424071126421	2.82672744664182	0.50781899141717	0.290976957585013	0.428150968849765	5.51098979697518e-05	1.74501569304859	1.9918746254914
"ADGRE3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCL2"	2.11868530900473	1.09165244865347	1.24365080346459	1.83738623391434	0.0755107253112232	1.2465297002483	0.221334290609302	0.599654859299669	2.99844465800238	2.8871411507949	1.16557433290939	0.951090897000016	1.68234406590633	3.15379723102795	2.00222544314707
"FPR1"	3.53244912758646	2.89002442613638	3.5813813783295	3.29631349778784	3.33686106441567	2.790042166471	4.35369379881572	4.51315277174468	2.83650184479502	3.75238466100307	2.99172318576977	3.43608186508893	5.09473433863575	3.5410129559766	4.53830224756233
"OLR1"	2.91442866650335	1.1853971967405	0.425945313367537	1.42686586422687	2.76726706156778	0.476013513555963	0.173759777503985	2.72377260178443	1.4272789817886	0.11656291401569	1.02486998295522	1.18334676397759	3.06184530707107	1.26941621792774	4.50213325524051
"CMTM2"	0.174192267572784	0.473386381537674	0.180253417242845	0.333577727476862	0.129795832733169	0.284358958191286	0.964732049387431	0.820937850186102	0.159126673632149	0.235213601835541	0.207698605596461	0.621368303454873	0.187170279202368	0.200880954285959	1.59254553978287
"FCN1"	4.79049577283879	3.98609687596731	3.01394010131203	1.4144603058161	0.879680675715572	3.28763777297445	4.5374110059155	3.07227133209124	4.53674609788842	2.19265184055955	3.50651308479422	2.59365614347123	4.79761224643995	2.37392099618364	3.99355209427809
"SLC11A1"	1.85739384802808	0.717531885883271	0.361460139891246	2.91531150834442	2.29846623667041	1.46307310289175	0.865271534556926	2.42432285578395	0.842983255376094	0.27265269996994	0.542435867999351	1.2342161869074	3.41465919307706	1.63126961808597	3.70229737870774
"SIRPB1"	3.25596745635549	2.7855610135943	2.41754335693108	2.81451556047385	3.3898152698087	1.46997972236483	3.61170355292603	4.04266184573722	3.3160349286294	3.34121724344506	3.05881953262263	2.67379270813789	2.43623514512686	4.68636885774399	2.87789930679743
"CCL4L2"	1.50421358402868	0.630201820890731	0.377158739961198	0.157300137720364	0.174096624518854	0	0.597661314821399	0.194969550093418	0.686737165788486	0.326324494653511	0.461897829567892	0.0261137043185259	0.773540243279471	0.425456619180129	1.21949381635886
"CCL4"	5.07929063361202	4.0394191831334	4.97633384661402	1.8333455301526	3.85483348395161	1.870372611227	4.02211032447534	2.46476757954808	6.91911956114219	5.29797272592947	3.85622381735423	2.56729232104587	5.38290583790051	5.45651377020054	5.41852224237199
"SRGN"	7.75772001623973	6.26469030025608	7.13891683634224	5.37688594172952	7.08536622829996	4.70548586430495	6.29896067803621	7.13058085854061	7.8432395740965	7.97915649604846	6.08313676293869	6.00049020760052	8.47627636568869	7.69049392174717	7.06496905210714
"FFAR3"	0.362256659919869	0.236495067516693	0.360073741609901	0.410157635114154	0.136041004731014	0.312709313311134	0.0697574264966014	0.125225834048177	0.205559545633869	1.27612142680398	0.113553622133172	0.598071204814244	0.214958467048321	0.655040356062623	0
"MRC1"	1.58574855533801	2.41557750715836	4.10666657522343	2.28256434884263	1.00713377283313	1.82480857790486	0.71076258061272	1.39171273815219	3.72969958833598	1.80671999654575	1.45168588647002	2.57191339741107	0.894806512667454	3.38284982579953	0.93289154056034
"RND1"	0.66223877470052	0.585946083375468	1.06746318747847	0.27374861180609	0.954313955043731	1.14739136914228	0.293268061582154	0.126089661893906	0.404715690372839	1.0900675233549	0.976526410945655	0.400097949807677	0.691152671275273	0.179624423175361	0.376047505523816
"IL13"	0.115302773945847	0.126023562462778	0.0246997374256395	0	0	0	0	0	0.0368384994133816	0.0904309908498956	0.0458784395676091	0	0.424591063218217	0.0850348991806495	0
"PGLYRP1"	0.278762700445271	0.031019580831267	0	0.0648480251130873	0.0380530510038907	0.208669574391405	0.598413326119233	0.488143233149797	0.068847706215141	0	0.085639684733132	0.0378587071276389	0.025460829366886	0.0764657855216653	0.562904721100655
"MMP19"	3.17448072467928	2.39736762386892	1.69995355898514	2.71115787134404	1.79767501255785	2.82200198947552	1.57816343350905	1.11304367008518	1.94067982633358	2.23812037617356	2.66613507677933	2.18279398168883	2.36109737828446	1.94459423979733	2.82912701686587
"RASGRP4"	1.63091097855525	0.806808243173259	1.24786676711035	0.674723223472517	0.864079145964209	0.860756258251003	1.08206897221904	1.16173292689944	1.07125125240213	0.648985363811558	1.15570390492241	0.55636074324802	1.04986771266874	0.883394815459227	1.6746120542793
"CLC"	4.24407265013432	0.153332573375114	1.06964924163923	0	0	0	1.93835166686595	2.21186883141248	0	0	0.440635992643314	1.47660980459637	3.9566700392189	0.0642557774362526	2.62166392401832
