"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"CD4.T.cells_S04"	0.0831473224886076	0.0381207419752914	0.0507509096732596	0.0824267527786116	0.0657774426814353	0.120636306176959	0.101171754718585	0.0619766838642141	0.00931530372487149	0.0112007606675161	0.000840740032636069	0.126494697247916	0.00218169892685394	0.0340484187909655	0.00251135084989947	0.11785811976544
"Monocytes.and.Macrophages_S05"	0.0613545913021711	0.0270484755199541	0.040831841916543	0.0895231886980399	0.0865524033107572	0.113397153154574	0.0729305659077026	0.0191178067286389	0.125323304700977	0.0871742862964402	0.0829965537273289	0.121648915445418	0.143285390324253	0.131457913829865	0.136951873337181	0.0841122749140168
"Dendritic.cells_S05"	0.0282047499521143	0.0261290586523969	0.0423134411899365	0.0285588185207882	0.0807991737993046	0.110996975034753	0.0838456262481264	0.0750566681758239	0.0301267028479658	0.00262823584266706	0.00994678544186866	0.0359751176009828	0.132620161301092	0.109419901858342	0.00539434065331108	0.041239600314244
"Mast.cells_S01"	0.0125092346883586	0.0347706248079675	0.193038277788126	0.198751353404786	0.167016147260167	0.135360966903335	0.24101331870222	0.193691801391991	0.0444121907234265	0.00355080541123696	0.135938866293485	0.116096951160082	0.115779872956795	0.0769916829079176	0.2155410066828	0.191782502375142
"PMNs_S02"	0.364341984338048	0.463606045253708	0.0665539092585783	0.258009133372164	0.194148655959839	0.213658461962208	0.366314166032781	0.126075159723471	0.00798596777308782	1.29811951866976e-14	0.0158540625082907	0.0945574837399247	0.00270998659633511	0.181962535234071	0.11240725905151	0.10894458271519
"Fibroblasts_S02"	0.0301949997247773	0.0326550949263383	0.134504921097497	0.138252177757729	0.0439600441532706	0.0492266470207578	0.165144099698354	0.109433455482333	0.0485113040327921	0.0102193941691377	0.10237296220552	0.0967995924863607	0.0816380660174808	0.0424108904540967	0.115632728297333	0.0749757557393047
"Endothelial.cells_S01"	0.0711568459977566	0.0395778527689792	0.133406236141578	0.222474200963338	0.114196310842251	0.0988092337308611	0.326964460978135	0.0998592279262849	0.071251080653438	0.0388672343388727	0.10463893308086	0.168351806995807	0.223747531101625	0.129309002084629	0.218683391829489	0.212028855816421
"Epithelial.cells_S02"	0.132870156927265	0.00434703936412115	0.150857479668586	0.320669717330092	0.113285815431761	0.113635256473377	0.334489982848552	0.0737492596564238	1.10005260750463e-08	1.23417587275763e-05	0.10615048912078	0.0821932528295423	0.0675682675133065	0.0920923421744587	0.0867904621737761	0.12876565825509
"PCs_S06"	0.0617198274930216	0.0680547574697464	0.147607537177745	0.0879431690900876	0.0265344593339063	0.0423565875690137	0.0386469250389014	0.105233225970248	0.0748288045886555	0.152114607473375	0.0884788613954034	0.085741894308438	0.0754914038867349	0.0380741870098821	0.0612156832964522	0.0941668841212598
"CD4.T.cells_S06"	0.0888156870571628	9.05655663440676e-15	9.03624273486712e-15	0.114980418925053	0.0484097672842147	0.0501162163180562	0.105041927572392	5.21636801137573e-15	0.230216649433179	0.166646046003372	0.156402339495562	0.165579118290206	0.0814735765493758	0.101021900511656	0.111952190240753	0.0296564323948468
"Monocytes.and.Macrophages_S08"	0.172307565374403	0.0259787542491652	0.0296408337356115	0.0868862112512651	6.96970821606437e-15	8.34067875193317e-12	0.102058765078137	0.00513365286571561	0.216903466779782	0.200905928951233	0.167920290002305	0.147915996055119	0.0913286381464415	0.0662142798763494	0.140099588631098	0.123439044244873
