"Pt22.baseline"	"Pt9.baseline"	"Pt1.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt32.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt23.baseline"	"Pt29.baseline"	"Pt38.baseline"	"Pt4.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt2.baseline"
"AQP4"	0.56435871787089	0.433470012829065	0.0329874213912792	0	0.0219840311844596	0.774730359140005	0.019650404082775	0	0.0399373116363256	0.625452677468042	0.0136604656804404	5.89585666403168	0.172913195882865	1.05123212469091	0.0597275751222703	0	0.39088853840308
"CCDC184"	0.0236655744726941	0.00773315657242913	0.0542536685560331	0.0244424619915366	0.107430919166135	0.182226112384507	0.0168203165167852	0.43063886313127	0.00583664439340179	0.00759023240511143	0.0896011769918566	0.0187322474332174	0.0199494410372458	0.023206893365242	0.0874053509948116	0.261332083077395	0.0636238547794885
"SNRPN"	1.7862941263448	2.83364097192443	2.07002419705912	0.333164078547573	3.14622858546107	2.39046452685098	1.08402007722286	2.2069266789413	3.35882337145815	1.92702859223047	1.71024801294205	0.811895504394619	2.49894969748061	2.79476214663739	1.95218663155061	2.25046200115057	1.83171470621988
"ANG"	0.29442500333569	0.3274574846902	0.294947869899604	0.276271520368829	0.21390627148749	0.4798115585285	0.129754736913606	0.148029270447664	0.360721683088592	1.41661801764586	0.438425324014392	0.541518202056142	0.197606652391351	0.432268902832969	0.296789608562485	0.738529440362243	4.47916952001118
"C19orf12"	5.07352302534431	5.07212021199061	5.45848912598344	4.74566082285298	4.57334586946536	5.20343294431607	4.40373881301418	5.45796740222338	5.46471443953009	6.31421661017296	5.62651711967565	5.89899594318923	5.09055437057906	5.15410439264749	5.8661280250173	5.16939145665169	5.83974135823832
"KIF26A"	0.191813421673616	0.123773112420929	0.104376674415325	0.175932445794682	0.0602030675553042	0.0603553317745581	0.0752590782922422	0.150333847303116	0.0667370980764341	0.0720694113611646	0.231716275417112	0.138528052471532	0.0884384353684166	0.222313960245661	0.0777266829676638	0.0570600807246672	0.0415447952987745
"NRK"	0.0103869480879049	0.00319091821094282	0.000429066993356972	0.000471598526668029	0.00304785764431704	0.000313979286140898	0.0013852463924127	0.000125348218098882	0.0130403906121943	0.000201100879299253	6.1963107907815e-05	0.000306690508136575	0	7.98284871639466e-05	0.000242675539593293	0.00110833612335369	0.000311349876062534
"ANO2"	1.1011441048812	0.696146495399324	0.549080202555801	1.09533685488906	0.620809267097709	0.309557046261076	0.714817108358621	0.509882464135464	1.39346145821202	0.27629410214814	1.35344814142329	0.234607252172771	0.278713395928851	0.26912135838253	3.44026343877526	0.397743510727119	0.0934097248937572
"SIGLEC11"	0.125714939963496	0.0759582962714828	0.0317529106069641	0.0203007684818841	0.0320951018069902	0.116137167509484	0.11402910857546	0.0259444027721959	0.0215701665558791	0.212117089060847	0.0345092138087145	0.274152604925705	0.0347241248666203	0.0503582043338229	0.124873428000958	0.0498849769302141	0.2566546820222
"SLC47A1"	0.101780753772091	0.00654914496896461	0.0437352493097529	0.113557272156619	0.00151777098016468	0.0190010456926299	0.0218441872895399	0.0271698434289205	0.00801684512510641	0.0857580459326622	0.300654180260825	0.0251668157589119	0.107252569261487	0.0559999165494827	0.0252954318778633	0.225117961259853	0.564091950709523
"OR2W3"	0.0131414273970467	0.00763898772039426	0.0816967440852028	0.0536223165013513	0	0.499352135252142	0.0107510132399214	0	0.0207360289121082	0.00567934328182387	0.097102801094055	0.00336133269161548	0.0339828510266612	0.00292115487545234	0.0123453561093325	0	0.0473850136911519
"CEBPA"	0.581452373102746	0.52134951182405	0.361529612399866	0.0461851441525796	0.0753895925519888	0.476611324665476	0.280271022576738	0.354735699471239	0.580126088521947	1.03985975648609	1.43778019477825	0.474143403705825	0.610351778004176	0.176460108549597	0.368004198353358	0.838203606349142	1.42502487625783
"CXCR1"	0.0978774149262313	0.0028799333694281	0.0503077066172188	0.18548255662631	0.0735872927295359	0.0153621346565449	0.0846740167572504	0.0161016259673521	0.572292052094744	0.0121328337042231	0.51824460496991	0.0423206530924205	0.00636334158410052	0.70051857415712	0.00227854018107539	0	0.251354281721865
"BBOX1"	0.00922319128076867	0.202690402822721	0.0123088158476016	0.616066630437475	0.00268205591051799	0.0181542346390891	0.00201559292631667	0.136273262411758	0.00229606943436178	0.00175794639270686	0.00946933633685997	0.00244524711027636	0.0040037010922409	0	0	0	0.523294231574166
"UBL4B"	0.0486262714446912	0.028595982017154	0.0197145433855674	0.0126621235999664	0.0565650357348779	0.00807975455967474	0.0188776944271209	0.3339198755025	0.00482189233326179	0.018681281094661	0.0748770661217931	0.109111590780291	0	0.126226873743875	0	0.0140603792887247	0.00547260986689241
"STMN4"	0.00107797604573872	0.141917971702604	0.000990619083519316	0	0.00899150603103559	0.00111678630656559	0.000881021149735262	0.00526351016912265	0.00103413136292843	0	0	0.00140988585664775	0	0	0.00171021211933349	0.00801664735049433	0
"FAM19A1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"STMN2"	0.15614703537442	0.569849616882042	1.44057925362518	0.187471846778298	0.687574168936593	0.00984759133686005	0.632183282675087	4.65550327599337	0.0041079677035699	0.0406383952702668	0.102077140072526	0.00719332977719538	0.0685259826193987	1.49287237138179	0.0216069325839525	0.0951709702928696	0.153719797472978
"TYRO3"	1.54431239136336	2.85822250927848	1.84830712399988	1.64276783994839	2.75476958492976	1.66418551328161	0.647746720094845	1.05826712761927	1.11870312377127	2.02614627297963	1.19427771874589	0.839639917231181	1.24676799085462	3.22355421681235	2.00017232287739	3.71005609008488	2.71910676511517
"ABCB11"	0.0163421863775161	0.167058843629358	0.0278958192321562	0.0405194404213955	0	0.0465970630118222	0.0323367066413436	0.0655081151082899	0.0321738697539514	0.158536051914282	0	0.0192661907301932	0.458633677186552	0.0191061785268853	0	0	4.41515982290708
"LRAT"	0.0980150947678432	0.00284362299981143	0.117091948460869	1.07518738952398	0.000466220695996001	0.0833835033337401	0.000424817140675347	0.063555602362402	0.0905507599191718	0.0444491770860026	0.0471491817020357	0.764624352121314	0.00268793008675415	0.174771397151945	0.0204251655993117	0	0.21340772271179
"SPINK2"	0.0311692360974355	0.0127550406731252	0.00602964726716531	0.00269617953538765	0.00357625450783142	0.0030739123509131	0.00259179616523888	0.379558331385397	0.00224458892781074	0.0234028221825052	0.00370048875873476	0.0128001110096153	0.300565589711208	0.0103966606617203	0.0455206913204114	0.020672036594944	0.0159366481913987
"FBN1"	1.20258746153299	0.31883881819898	0.877692677781315	0.509797344501153	0.322884733040534	0.385180268807564	0.572312935423951	0.492102208683284	0.280326710028289	0.131656465804095	0.321958786331462	0.105041247351788	0.163089050168158	0.121685456925068	0.0924913409758341	0.126566634736984	0.0590175287214146
"GREM1"	0.237672869276992	0.103593883890027	1.01901892359406	0.79162594376682	0.0844208218639487	1.29486895521961	2.06404779472421	0.374616113275828	0.0804398732646218	0.190296099181254	1.82323788115672	0.109171521262894	2.00457956526395	0.0116977377891132	0.065520152261546	0.0112651060496063	0.253568129183987
"NID2"	6.16049055514608	3.44849224139041	4.67363011221999	4.72265623709677	4.15064100993595	4.56552362110678	4.54876687837747	4.71065418063236	4.31558140575312	2.67467624765985	5.3980991437429	3.21052759655571	1.21167764213221	2.80903460529064	3.28239611068605	5.06050310455984	1.78197968655324
"ANGPTL2"	2.23035869001898	1.41305425962574	2.53140114125276	1.73590119205412	2.27366941030066	1.58319206339992	1.42398834570179	2.10134263005452	3.16489470069956	0.43780909436788	2.00127039671307	0.747355535563517	0.295622977759797	0.66193136638067	0.358129612802798	1.56915148338047	0.374497215472473
"FNDC1"	1.58624419236198	0.158760986211805	0.730086564900849	0.682873892779246	0.597630789509059	0.448926492588637	0.792346813611005	0.0739331955672582	0.128389747028007	0.0776741364522969	0.188259442326415	0.0696447210546564	0.332442160345571	0.174930817920376	0.0932163821372199	0.214164355790018	0.0565271109872783
"PALM2.AKAP2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"BMP8A"	0.0716420864542151	0.0422087942383167	0.0979622410187746	0.0761993839092935	1.14415265614318	0.0401855041029604	0.0219365602004603	0.0144493501434015	0.0474761151913899	0.0169682687548536	0.184677819874417	0.0615563968851923	0.095730987479592	0.00601097212021379	0.0324902209452176	0.127183660297743	0.0176427483337003
"CRISPLD2"	1.71066485983333	0.33613778774332	0.965878206052632	1.19835381368341	0.558759841071318	0.750842900178994	0.682536318352566	0.413829005983732	0.180089781293531	0.168447308842215	0.44015168007814	0.409831851512195	0.281021148923556	0.211181372378854	0.114965099570629	0.445979058703817	0.185060431530882
"NTM"	0.604487461980455	0.39860898667104	0.390923643235262	0.872973439717751	0.543814123375093	1.81841321104639	2.65175969511774	0.609595703853274	0.301180670205612	0.128855847573446	0.893754092689561	0.325196576215444	0.515649886806916	0.0206377248479033	0.0487055789192286	0.197945389832134	0.135185341151913
"FBLN2"	2.77351644542443	0.971356908982246	2.68066600918399	3.21687886134138	1.30338976885479	1.49388912533305	1.95855005738892	1.58876245500063	1.10890329850179	0.650207116930955	1.5065463246244	0.508238307932956	0.568039535187889	0.294533121382525	0.547696716550068	1.57862760880596	0.188832590945553
"THBS1"	7.50234737420195	4.40591436819129	6.38397678845177	6.8640403707768	7.34107397626874	8.4814740440079	6.87047282251236	6.09339607204238	4.95471470801175	3.8951023139018	5.9828481053244	5.76406969493662	6.12734774898865	4.83823343135321	4.20143746840806	5.77947712445107	3.90053409821019
"EMILIN1"	2.56644193735268	3.50546272388034	1.18679743521211	3.64262371438598	3.67623874810543	3.53512081491734	1.62793462344041	4.79514063670097	0.653521402191154	0.972472767960969	1.43370498407034	1.31987800909637	2.68308354683403	0.938810321930557	0.391388757894678	2.53416387807006	0.781131389269654
"DIO2"	0.0846767489911131	0.21030848724426	0.239039185452599	0.122438814028671	0.0505780948492659	0.042109134048927	0.0613870935513321	0.0986063723176219	0.102772523290947	0.0096793540149681	0.168771780286358	0.0785157930854085	0.0240332271745468	0.00712842179926958	0.0170335719833987	0.0394812835722052	0.00142135094208315
"AL365273.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"RAB23"	0.897687487527075	0.372003003941565	0.786134807099564	0.647494383500263	0.645884086263572	0.775830629864055	1.08701807357782	0.367927147694461	0.661588422630294	0.512562993339986	0.453296811566904	0.850179972503488	0.202461148639843	0.435273330416486	0.186241389828025	0.189901174527035	0.476826879616557
"GPC6"	0.663955832413084	0.106635115987115	0.268417005128412	1.36983252026077	0.921377527612084	0.82808576850985	0.157081053851313	1.01301138255493	0.503600550609355	0.0397427134667923	0.195408529177624	0.0376095054800836	0.0878942327855295	0.050044886022124	0.0599444966108531	0.119213014144904	0.334010190985341
"ADAMTS4"	1.96399229516965	1.34024009676157	0.60086449716739	0.911290597789033	1.67816074422435	1.91538223318552	0.994710836775625	2.89807493548996	0.407694167370046	0.116255424746567	2.45981969624659	0.162192961428783	1.11474090743141	0.699724524087075	0.284468885658153	0.672200177513177	0.169707204642062
"TIMP2"	9.63666416649766	8.43311695445031	10.3794961913834	9.62905347455621	9.2484636050386	9.11329679854251	10.0549373610464	9.17624132716364	10.2604735278281	9.51265860669994	8.95245707857869	8.99170814062282	8.57254371445468	9.73292302229826	8.30711465562506	10.1651211866868	10.4935895133482
"ATP10A"	0.587066104663648	0.183063128884587	1.85920021425064	1.01955487570001	1.12203334801352	0.463903034782888	0.192911702833952	0.166848506881007	2.79924371749899	1.70127949116753	1.10218160763883	0.934185206568025	0.821822857214519	0.240355148990125	1.39562168133549	0.894869221806698	2.02964446005464
"AXL"	1.46974848983858	0.567686623899795	0.949579054382268	2.65617491952833	2.13447098732208	2.03103784909244	2.46674939511396	1.6003301848979	0.750965876519363	1.19302194584765	1.35707610349503	1.0144279385984	0.415035835301947	0.589454872829782	0.830418831484943	0.531557471248812	0.958581719294176
"CAPZA2"	5.92094437289802	5.83558455638386	5.56112976676313	5.04322553413127	5.92171531891594	6.12467617583155	5.42214064088829	4.45883275410525	6.24344803432407	5.55724388814572	5.58401318594922	5.78830282879148	4.55722094677341	4.74284585221837	6.17208720476615	4.70416705836062	5.69998943936696
"ENPEP"	0.866464121782321	0.123379057180382	0.384131287990095	0.471355757789168	0.282371680327465	0.364471600824842	0.210855854663689	0.243695364408077	0.209675639162373	0.0851097122672809	0.5156676648596	0.674841475986399	0.0259335879329785	0.114950397389854	0.171769101637677	0.0861853481945062	0.721268108948434
"PRRX1"	2.30382309458051	0.965123325100728	1.59925108235124	2.76665550904058	2.01041885388504	2.63660050942582	1.55490330336608	2.87065688101588	0.513748468803034	1.90361311047969	1.5117271058329	0.314061001283261	1.01628400748661	1.55938637975099	0.395377174370949	0.543153640037387	0.023158023761606
"USP25"	1.11046981969816	0.956756563138349	1.05803166776377	1.36953644685103	0.229273189270562	1.0909338264347	1.10699695094165	0.322695990075185	1.47288985271195	0.855820709154845	0.869033780797275	1.22262359524267	1.10401485872999	0.993623536400215	0.701066134388321	0.355672566304264	0.808706794505407
"ARMC9"	0.6480831726812	0.868814530472351	2.50269531237578	1.50638543155755	1.62177360073258	0.75950353470758	0.759901102116398	0.924909848828365	0.557978885445057	0.46636371627639	1.14134314420328	0.947629281034764	0.841800321295036	1.07635993645605	1.08508903015337	0.671071043058523	0.741097436827907
"MMD"	1.01979380757729	0.461421252676494	0.884626650227369	1.3126129307817	0.310737289428538	1.02046434994895	1.12576670646356	1.49664297616655	0.837002122629547	0.480240211630219	1.01018140567998	0.776730826640265	1.45738753714858	0.92476650064583	1.22382348149057	0.712952683014895	0.811846852642884
"CPZ"	1.67575269371525	0.29814857582808	1.55452146503763	0.164429561751571	0.376343888689261	0.209798499617815	1.16813335047999	0.0563082924892558	2.50367341696343	0.417434725492292	0.259557978800378	0.388042188878393	0.237477959527096	0.114100709884362	0.105148192972185	1.12942077639863	0.0976774750195335
"ST6GAL2"	0.106810069779796	0.00299668960881943	0.00998627991530008	0.0135505007850192	0.0161323361596112	0.0138199813750134	0.0234058874234186	0.417665218670137	0.0328505801065672	0.0134649814451887	0.0477781263348854	0	0.00454004690093516	0.0238973333471064	0.0104427100344688	0.0109539988928457	0.0242353729684065
"ESM1"	1.12278885876169	0.11415179195473	0.697607849464399	2.55488347847959	0.433397686452625	1.16362754551994	2.90170994320227	1.20304011602315	0.732255679490866	0.0918093383344278	1.29464701783278	0.429861517611604	0.0416082363220646	3.04455737957408	0.671005848337164	0.275818909609851	0.432991190383146
"PFKFB3"	1.62613508486431	1.10978574747242	1.26113669976424	1.57198672470449	2.04402802637268	1.76980791218657	2.20665236707096	1.27795231624317	1.1085800596791	1.14020376774571	1.27463576823372	1.26120805573784	1.53392818374025	1.29658180685789	0.997012775230538	1.41755193616243	2.03930594501812
"PPP2R1B"	1.07298960814058	1.42173651095207	0.8441830313432	1.05906014619447	0.9621481357611	0.944097132233898	1.91993707479812	1.07897323563991	1.60919955879732	0.546995093367103	0.531451215925744	0.788472509159457	0.92234039335575	1.12817304228962	0.472804282985559	0.531995388590194	2.1248478002976
"RRAS2"	0.296496578886373	0.300089105165823	0.316679049658977	0.408031291570499	0.0483558742959311	0.397191274973735	1.13631526354117	0.136125617828612	0.621653886818807	0.645455090631534	0.201445913982215	0.626024271547189	0.751135611294868	0.480296118550018	0.292630132305096	0.250230996205287	0.388609176692206
"TNN"	0.0705999231512753	0.045231112917486	0.0138587059833731	0.0100666930625622	0.0117252850187087	0.0124433513334594	0.0280250696409533	0.00909265720659373	0.00345361992113771	0.00496544868917452	0.029783715961618	0.0118933408280059	0.00232948888080581	0.00630875153733557	0.0333744926210679	0.00897667402086111	0.0238876025069214
"LIMS3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SALL1"	0.119556490352566	0.00104313888619703	0.00266019672798102	0.531352208363956	0.354554236452358	0.00112816864322186	0.00321524305436119	0.00446955615166485	0.1644016410448	0.00196515317546788	0.00781901560352948	0.000167939601943329	0.0693052430180355	0.212791445577017	0.000549026977308893	0.00301869754191698	0.116354680279132
"SCG5"	0.221208511061742	0.341507108144355	0.0959941196862381	0.106802812911385	0.277275351663719	0.303455683215825	0.601786287282267	0.0466415947101679	0.0755849307883467	0.0878313464375583	0.176036617903692	0.363564829599304	0.150832359296747	0.044709064774071	0.0927354137271853	0.226941355608465	0.158220628389431
"GLIS1"	0.00867658817128702	0.00255126959917599	0.00375803508572119	0.00865522696100696	0.00288492820737888	0.00653152758747063	0.0307550646436072	0.307006312873798	0.0376033925633055	0.00596657778532118	0.0114570137755632	0	0.00125245253758203	0.0130663599473165	0.00268667849559756	0.0179735452196539	0.000877905762762193
"TMEM215"	0.00257455090049851	0.000121766780179264	0.00249972498384716	0	0.000859024197393872	0.000171540543931464	0	0	0.0518835634241101	0	0.0109344817784381	0.00530543249038169	0	0.00766373541079387	0.0923518930250264	0.000348110671769954	0
"LPAR5"	0.318731896113891	0.322930505350338	0.32297803614572	0.109433711231349	0.422677659065725	0.501946128814165	0.289052442639426	0.156175274673755	0.624578912527706	0.737547166733831	0.698295739932093	0.567326724782969	1.38292591604343	0.224863301254799	0.232245504725621	0.157250355980838	0.423252115151543
"ATP6V1D"	2.14388017141669	2.38174495379954	2.28055282860493	1.8798291552853	2.67729444911909	2.32445626725403	2.35371954685383	2.02717904571455	3.59391495047534	2.4072382708335	2.01352122019921	2.28460782189361	1.50612601559457	2.61394740241782	2.62555030750554	2.20019518899955	1.87478988245381
"GABRD"	0.0165302910827553	0.012025572296182	0.027032158621518	0.0134370739478183	0.0208548483672464	0.0454107215392535	0.00404457160655927	0.0665212141528883	0.0136243713688447	0.00329476766970219	0.0607416213472656	0.0164814896269238	0.0024120340513725	0.0095580375430642	0.0200031027029823	0.0425566446669651	0.0054047501413374
"KCNJ2"	0.122172495715818	0.016254639382803	0.0247939595416712	0.0502552641692068	0.0221253510447127	0.0643233302923627	0.0652749909919948	0.109596917168715	0.0590439760873511	0.0770943522391927	0.0963792024427378	0.0490014312893117	0.116490164916757	0.0602545420881187	0.0413079200090598	0.274548292341187	0.0607679554583494
"TSPAN31"	6.47247798978845	6.1359884753497	7.40194346974012	5.93675732526016	6.54940672130625	6.84841041340939	5.9824970610438	6.14526577641495	6.03778900169133	6.24113826286734	6.03072115708431	6.65488892183762	6.01533218043402	6.83806643047951	7.31218412603664	5.60442265697733	7.65955897107743
"CCDC91"	1.80890540733012	1.53696543330579	2.31198061255431	1.87449336296071	2.16409854040218	2.0675933144017	1.43543558572132	2.44821595699604	2.42295168941409	1.77546061442998	1.62828100999146	1.82572872747609	2.15562085078918	1.5729799275816	1.80105349363903	1.13041928603302	2.51175352395708
"TMEM9B"	1.69169000121751	1.90312234878092	1.58686827029591	1.60602647079084	1.58942953274671	1.98504734117711	1.57770663254568	1.38875155151267	2.58196918333797	1.70373794243024	1.32520006847136	1.71675015777966	1.79703677545889	1.50639974427579	1.56713602790289	1.15328169912244	1.68889995907074
"HTR1F"	0.0183893272647937	0.0780923021591733	0.0222932214473549	0.00216940549098301	0.123182691996864	0.00615781129975171	0.00960496279788663	0.00376253871301631	0.00827473841525714	0.00193675231269619	0.0277477570463077	0.00743872908500771	0.00259910271610711	0.0036755057006651	0.00529093981322333	0.00149470732850755	0
"LIPG"	0.118314205594043	0.0387604677625015	0.0664418815729588	0.0534757285753697	0.0769807218662721	0.0809700894700601	0.282173452011755	0.00789226114246601	0.0277575545960286	0.0743384671718184	0.0176540050897568	0.0889970577656127	0.183481914764325	0.00258736126225192	0.00872833696741155	0.0611515055952898	0.695787090833925
"TPMT"	1.88216470416309	1.22450336530785	1.19537454116456	0.755877331623063	1.31679284059126	1.81559796137136	0.955978632848017	0.833945473164888	1.78629989270863	1.24464820031779	1.07034110439206	1.0913218619614	0.962715415194519	1.58474519513999	1.30611221368101	0.863758795859176	1.98605947362913
"HDAC9"	0.469505562409487	0.138771341786244	0.448355584731864	0.279543592325003	0.226407120241612	0.43029909202326	0.577114029355835	0.77540719315779	0.521171836812439	0.319538578745545	0.315864964382126	0.780985965821784	0.896429171590919	0.207357442767139	0.774684934756829	0.194048735028216	0.261851413974494
"PHEX"	0.0356791101739976	0.104073305974999	0.126452634634782	0.121284015086461	0.547580677347782	0.11968193775849	0.174029836978166	0.0273750012394925	0.0335699843631407	0.244622208164152	0.0322549875221377	0.049619253327465	0.265465610946265	0.0382775574731672	0.0177793628844473	0.00810213924316918	0.118310681522992
"P2RY8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"LYL1"	1.24899883838313	0.947235653983206	0.87659613401923	0.512024609047556	0.574139975826024	0.956171272498137	1.21527869741936	1.42335867619074	0.382141007491272	1.66380895250657	2.16179609348567	0.731989547810577	3.55146235954116	0.533482075424757	1.30158314459519	1.45203495428638	0.747835567340933
"SNAI3"	0.184831712278579	0.105358142949837	0.155017213546711	0.0415369455183175	0.159232160324665	0.145204824201708	0.0575644117629711	0.163797846984795	0.0534344311121391	0.439580207452539	0.214440370970838	0.0966262974104531	0.593111750770022	0.0659710958753074	0.0995920625349851	0.287070523191066	0.093994932023365
"DPEP2"	0.293241844472614	0.156595473570183	0.139074671659056	0.0346827139668522	0.040690024570953	0.200341755367505	0.0698005600592819	0.0912829338097923	0.0956664839391823	0.30500071495048	0.452813856810085	0.151277186581775	0.38479960535684	0.12506082897364	0.249340698287566	0.221138985381144	0.212015497570192
"CTB.133G6.1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"C1orf162"	7.12732680108225	5.26395598074534	6.49431329831261	4.59996451845089	4.68179791606688	7.24155681044155	5.31104187356792	5.62381814967619	4.89550678161716	7.12359362269002	7.26310460865083	6.30785872880741	7.46504994205394	5.30822560573631	6.23261153418766	6.27298801140604	5.89636266999114
"APBB1IP"	3.06257741375876	1.39677531746778	1.77522448934103	1.15806176963174	0.753299311073314	2.72113850864825	2.99330857393415	0.741659681472751	1.92777488777505	2.79310128688017	2.51329751291242	1.95512748830294	4.05669649319958	1.58548330766859	1.35166002533153	1.56800456344292	2.59967221078648
"FGD2"	0.892654499657414	0.278364935245066	0.358069776150772	0.0454524994659498	0.113929650446002	0.469135802857438	0.36219769278474	0.0924260011734841	0.254930551860338	0.88628656520111	0.712935098218592	0.651374629153039	1.69615876962287	0.275533330631691	0.478710854980488	0.320410975396702	0.381834097697881
"KLRB1"	1.05089060222539	0.698377754782414	0.855283311116331	0.0312719218845544	0.163310926896967	0.702925858867497	0.224364550875328	0.559186708562148	0.161622700522189	1.55391337857657	0.24968270790076	0.941451316346399	1.52579252520171	0.647461089254285	0.381017801952464	0.667905816023199	0.76746186340544
"ARHGAP15"	5.49167265038722	3.83855726994854	4.40635530234443	2.92690586017526	3.29194017037521	4.70053364745699	2.90530566583859	3.31366861826649	3.25126454125623	5.58183824153704	4.89527013440471	5.03054031572291	7.30389018545271	3.62803402036679	4.16105300704633	2.61976058426588	4.32615201443984
"PRKCB"	0.392696085688329	0.105370901638008	0.869880991431873	0.0504932101613866	0.0315011880286261	0.170045782606163	0.0919603669265418	0.0246971472822871	0.104284178909814	0.472594937897736	0.115163129475129	0.317617475613384	1.48910885232872	0.147283792679359	0.415207209412254	0.0682017250101094	0.20523516944323
"CD1C"	0.273107487375196	0.112339427575549	0.350267427146667	0.0138573566616952	0.0264109846754033	0.246874899140454	0.0175337971779562	0.0297705486630791	0.0058316002364239	0.252933910651455	0.0154486322249748	0.160140806287539	1.7018167190019	0.268768470608463	0.0811309939298464	0.105442565720477	0.13665703599982
"CLEC9A"	0.10489999474798	0.0769505638546173	0.0673582312412046	0.00111741686500749	0.00535403468877954	0.0674348916944526	0.00544254887956313	0	0.00146716849637312	0.0671059682932773	0.00685336272036105	0.101895750069097	0.164335199837907	0.0106047492519299	0.0329737862325022	0.00908303179950365	0.0896229010891574
"GIMAP7"	3.21899806733669	2.04256023951685	2.53815473852926	0.652306292572423	1.22139001229527	2.5198136528928	1.63159524502654	1.25692191448444	1.64031463517973	3.60050857254434	2.48872755959594	2.85112070646266	3.18712699612084	1.41365308046939	2.33585145052436	0.934019709535363	1.64105565784965
"CPNE5"	0.616276686810386	1.06393002465091	0.407810665373091	0.558484185185555	1.04305630151948	0.16727018836903	0.0672601964048651	0.387106773849454	0.0625335741373069	0.986958886547777	0.40775319591558	0.0827575819446919	1.72528153842617	0.0432416030182621	0.243520299601896	0.519553318796607	0.422097075856193
"CD69"	1.44493611521689	0.818277745902846	0.879639105968736	0.171927518413801	0.226395707520063	1.27765465273374	0.631111174141653	0.214608700142423	0.139173499159434	2.09514431959675	0.717127522694353	0.985610475857037	4.24710648562573	0.454071909140961	0.840095328736888	0.270593594638844	2.13988906025538
"MPEG1"	2.74997276590924	1.09194254432359	1.32670138239683	0.318771021660529	0.804202064906458	1.55182098414332	1.30862033796744	0.4129515852985	1.30040875388754	2.48676327181562	1.22199757381953	2.38492653737756	2.5237321208659	2.00063740933251	1.38485693650892	0.635489675280936	1.31689509531574
"NFAM1"	4.28903332580211	2.56262620344151	3.27693792183911	1.58620426414516	1.66914025251351	4.89957352187593	2.90712870020757	2.34228222923213	3.48708145227628	4.37910816336434	4.70008159312545	3.49658467123528	3.49569066390695	3.30354658842499	3.15721005322213	3.61018452284739	3.45757241099858
"GPR183"	1.64508843778264	0.538524829023882	0.767507924643308	0.262837384164503	0.50534302212407	2.06095153521491	0.309081914360765	0.416002826651479	0.603138246090522	0.813461547708449	0.683213639535558	0.780748033682605	2.99368412339628	0.46514591401681	0.480085325160373	0.401896039942518	1.09446241697953
"C10orf128"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GIMAP4"	1.59394568525441	0.55918991444148	0.936343705577354	0.27346439491587	0.700029002122067	1.41943372932147	0.774200577617454	0.468909887561606	0.935174420367781	1.68096736023339	1.44130506761434	1.39561534931616	1.44528163982876	0.854070921458096	0.830809491775642	0.423870117380455	0.886283274813723
"CMKLR1"	0.388562191353327	0.170066431261545	0.304111723224865	0.0118489027682559	0.0938193470285681	0.284538183022403	0.197896320598789	0.211843889113867	0.114802641425064	0.308609251779999	0.258161587106117	0.255749507718123	0.222597319181605	0.141185032569813	0.135354379988025	0.0811738124856332	0.112584077454964
"CD300C"	0.402325036428103	0.115554440112232	0.227095675619981	0.209272134727074	0.1022948316622	0.498834026346848	0.242462395060561	0.110386745726981	0.2206604138516	0.436377951302301	0.486847567185453	0.271573097773681	0.205431511761997	0.140492119981372	0.264001704842365	0.339998323427021	0.204649606733302
"SLCO2B1"	6.59143285320956	4.69271282640725	5.31939415134837	3.78767340002685	4.89373499261795	6.06343167535868	5.58550084085908	4.41767972352772	6.6229578532168	6.24628354307632	6.1350156197653	6.15870483310822	5.66033597937323	5.06540820747762	5.37328637756063	4.60245531474117	6.62519107836641
"ARID5A"	5.30761049118479	5.21938501933783	4.84672367312565	4.74201576669047	5.0014346408939	5.81461977802402	5.51239659765673	5.85841914311994	4.67514381015402	6.26705093558504	6.29970123510085	5.02270790650042	7.09860067929484	3.94682427288132	5.30123454124343	6.43054342559142	5.7371345590822
"CETP"	0.368369378738387	0.0608502234705148	0.0188407447378906	0.019277874316375	0.0101350276710982	0.0506927662166396	0.0704299759867352	0.019719865775779	0.00926806086989322	0.024918592279598	0.0386787585000198	0.0201514415758479	0.526322558149285	0.45948940838245	0.0684162718209347	0.0109518414177571	0.186796953927572
"STX11"	0.672924536470869	0.259689921484567	0.374514835822974	0.173261190172124	0.452108324818285	0.792854535558425	0.463399631477265	0.106362296198017	0.749909431977934	0.901749716933193	0.62050699325813	0.951070890584718	0.935000923009999	0.38545676969	0.496937062066767	0.496398463677972	0.63867703030404
