"Pt22.baseline"	"Pt9.baseline"	"Pt29.baseline"	"Pt10.baseline"	"Pt27B.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt6.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt23.baseline"
"GYPE"	0.192488320444244	0.189869987250805	0.0493812512343189	0.023116253477357	0.0153021538481178	0.25890019178308	0.00819230719230425	0.00169962272923678	0.0460590563214123	0.380057498447198	0.0495258381740043	0.0140154995796155	0.0444587291811102	0.0202318080486208	0.0513499240663003
"LTF"	0.177234233592636	2.77781179659777	1.14239178130846	0.0361415189636602	0.0312563416164924	0.0278646271006096	0.085510498750281	0.0743163461885725	0.100270933834853	0.48087697709917	0.326500473872679	0.0587435749658925	0.0978704035312667	0.058828271934626	0.10386259532019
"KCNJ5"	1.18195789662182	0.280152617990504	0.445565489838022	0.08725612742323	0.353459125142613	0.174990046762897	0.935453900236294	0.794811423045335	0.48967250697555	0.083884840539508	0.586339917311645	0.382014034959924	0.190138586460825	0.587660713097339	1.14233038465381
"NINJ2"	3.9220737650926	3.05884013816906	3.41696058919449	4.41873531067272	2.37617177817284	2.97411706431353	1.90299358919852	2.32239189370319	3.64628065645656	4.27005265764735	3.27378230552196	2.94446622941635	3.79407223082247	2.27215012357934	3.18053757051411
"SPTA1"	0.0112379683463485	0.00650968608151799	0.255715513573642	0.00137367841567492	0.00704808263506039	0.000518080061748486	0.00975173122960949	0.000932123705391318	0.0397167508334649	0.0290221225681659	0.00209617847795794	0.000846041977134997	0.0227088083979714	0.000397562543834181	0.00494628314258258
"OMD"	1.818519215596	0.165738923222615	0.0122305236631621	0.456091242128137	0.0477866559891288	0.563088489295178	0.00684215783991978	0.424902628379121	0.0958132972336899	0.00485877280807298	1.33727562616258	0.548581988148598	0.0812167961568857	0.282850781792537	0.338724500141431
"TGFB3"	6.29189211455305	4.69994376122683	4.57248021208196	4.67510869842797	3.93566535666641	5.60784507586599	3.94803028568014	4.02839381968663	3.43699743573292	4.67424793813955	5.03300790897488	4.82502808739977	4.62027975031418	4.71251575257022	4.55582426492116
"TMEM119"	2.38563958573739	0.58456595339906	0.25878315769109	0.804476634645315	0.485278011078092	0.937187138040608	0.123199856760214	0.472576951762821	0.742203686069264	2.03109455681488	1.34307098645674	1.02932363348387	0.680728626193168	0.825906995129913	1.03833426025304
"TNN"	0.0705999231512753	0.045231112917486	0.0118933408280059	0.0100666930625622	0.00338684089218393	0.00909265720659373	0.00630875153733557	0.00345361992113771	0.00496544868917452	0.00232948888080581	0.0138587059833731	0.0117252850187087	0.0124433513334594	0.0280250696409533	0.029783715961618
"ETV1"	1.11256312833893	1.92911512496105	0.856245451236724	1.63121118567225	1.30432610466306	2.57281267595818	1.4086955214571	0.724934721523676	0.922440431396587	0.178135920338364	1.13316091524608	1.47577700983484	2.31630335167527	0.870846907836663	0.415353377702745
"NTM"	0.604487461980455	0.39860898667104	0.325196576215444	0.872973439717751	0.303748871840737	0.609595703853274	0.0206377248479033	0.301180670205612	0.128855847573446	0.515649886806916	0.390923643235262	0.543814123375093	1.81841321104639	2.65175969511774	0.893754092689561
"PRND"	0.16432852578348	0.0153247917807311	0.000733292427771333	0.000799542334587013	0.00856949823206967	0.00144601643124736	0.000373466702055365	0.00126462823809364	0.0080449017015142	0.00128786186779621	0.0461876747280193	0.012645373232566	0.0572055578821384	0.0260898184361571	0.00649986641265955
"CCL11"	0.711665060571165	0.0035915620745918	0.148338409827578	0.00949188036040272	0.0101033349793081	0	0.0198585664254765	0.0742194261836873	0.0368275699157717	0	0.0878850533554722	1.13296751596134	1.04331689902065	0.243098620759491	0.0699205976786745
"ANOS1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OLFML3"	3.87472468613858	4.02389221569148	2.70794702619836	3.43700949430512	1.8545067001102	4.36335845311294	0.948191025475413	3.51297511218482	1.72397212086787	0.755094122366571	3.84790526363811	4.88191526377743	3.06634073585419	3.93728636404684	3.10118729359982
"CHRD"	0.248356302898273	0.114631023734216	0.260973588928038	0.237277701273268	0.0160820335212305	0.0847750947168655	0.0333581657075815	0.0198319013988128	0.118553266343773	0.160371128451747	0.218019883916136	0.0619018646793462	0.102483944886762	0.147187609699476	0.144651132869035
"TYRP1"	1.963849673606	0.0142864687316502	7.34812464011696	0.0343348084293246	3.69278222402665	0.0895165932033527	6.93429030187691	0.385962645009424	5.9597913681368	0.113915127936214	0.496188592196818	0.0288147816951889	0.940108778513728	0.00756074850479664	5.47139835769349
"GPR85"	0.0759597885754231	0.0328844495958459	0.236497963768594	0.019517312293585	0.00806838472342081	0.293696242828875	0.194170206274491	0.656383664322609	0.0396395298620215	0.0401137062975803	0.0810490170402135	0.0843807989023353	0.0600842137466392	0.0382851180176978	1.2607434149926
"OSM"	0.0756431922840378	0.0139552052221379	0.0112086531413041	0.0533782956419254	0.00621369737571184	0.0457240846482084	0.0206110019643774	0.0220187695251953	0.0320127062573295	0.0589437408536157	0.0209719644865425	0.0831347726279756	0.219599604672374	0.0803081142419794	0.147023520298078
"CXCL8"	1.27393701863612	0.294115195678321	0.337174954314153	2.41758679916569	0.111125295033252	0.0707368935049277	0.108144193411853	0.494235852077001	0.138931100037245	0.090153151630269	0.246877039304338	0.248692465697982	0.813999585489132	1.82459837175965	2.01775863111442
"IL1B"	0.895121311984049	0.193383291752107	0.51972784326229	0.476905130513435	0.560263532367343	1.21508703852289	0.440802699631185	0.262251429251438	0.331761199490995	1.02731785086099	0.228934677290563	2.20853693011859	1.41175240394588	2.48672093689198	0.485534660352884
"MCEMP1"	0.071620285866529	0.00661104678353455	0.00896202266048869	0.29343171188866	0.011479938252944	0.0265078605872904	0.0738809489549807	0.0278513076277352	0.0359218938858056	0	0.024473739148578	0.0460015480952374	0.200977255088463	0.12541639446864	0.445578494302416
"ADAMTS4"	1.96399229516965	1.34024009676157	0.162192961428783	0.911290597789033	0.278900535293376	2.89807493548996	0.699724524087075	0.407694167370046	0.116255424746567	1.11474090743141	0.60086449716739	1.67816074422435	1.91538223318552	0.994710836775625	2.45981969624659
"CSF3"	0.00269470006980049	0.00182446879302964	0	0.0245754581825933	0	0.0118779270326776	0	0	0	0.0714939967991687	0.000772300576289572	0	0.00895843610852472	0.120445069117003	0.00724790669087687
"CCL3L3"	0.236558975166588	0.0576404854793868	0.0794971742756111	0.0687215903915503	0.0379353906693349	0	0.00029654063940676	0.0152988347829872	0.55003605827219	0.0419972958500851	0.0244998226940338	0.0381216845677566	4.10663455316186e-06	0.241915463657852	0.294768596307522
"ADGRE3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CXCL2"	0.71516238767233	0.279874796604052	0.346614283717921	0.58268399553756	0.0162026439236079	0.322431055094598	0.0482131256124499	0.144579587116879	1.2490453983811	1.10995935736554	0.31777352939966	0.247383391617373	0.511742816262148	1.37058393686286	0.67071731252638
"FPR1"	1.01291116966031	0.686088644865367	1.06531222542339	0.892198297812823	0.970870011375867	0.624371036238444	1.58469865498878	1.69625061374829	0.684302799939617	1.09309692913057	0.758305305706623	0.991110302575123	2.07278762232933	1.05067932212354	1.67644950196986
"OLR1"	0.586172236326067	0.132657186776862	0.038757784014588	0.176823162433715	0.572913941878441	0.0405133164198905	0.0150351654668443	0.543897192724116	0.179973848152433	0.00875125157884945	0.113571568142034	0.139766692458468	0.64676431874139	0.154555844579536	1.43461194085476
"CMTM2"	0.00788398922421284	0.0233989582051864	0.0084543283422682	0.016053289933699	0.0063363330557941	0.012700571350629	0.0612798843904265	0.0494614305150094	0.00735145660035477	0.0102531761030472	0.00981608133864442	0.0342165993755788	0.00854195023829494	0.00959261185250036	0.122060718467517
"FCN1"	3.21512466043311	2.47185965277928	1.71105821001775	0.605235398947038	0.362588908472152	1.84319424676552	3.06539691057148	1.7879415188564	3.0142103061757	1.03317142960724	2.11261250125939	1.39699529312936	3.2267807246134	1.23821502688731	2.52528085336001
"SLC11A1"	0.281406178926915	0.0733541835668309	0.0344631338613746	0.624036854983568	0.435454576011902	0.185352816182865	0.100342076898597	0.466856518515271	0.0933672586154688	0.0230553383457948	0.0547672548654513	0.158253377639633	0.845176081909057	0.238916259923702	1.00855639079029
"SIRPB1"	0.704338925015436	0.513730232451336	0.411980477403747	0.533421903322367	0.818888674242493	0.168401148534472	0.912231878624213	1.1465703679907	0.745384977688301	0.70845510388334	0.638943883762877	0.4992160056845	0.40704416903737	1.53826707503906	0.564972568545418
"CCL4L2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CCL4"	2.05338739274221	1.30006344222064	2.00987435259534	0.319638918026034	1.27285467834328	0.313210644700931	1.3581297619344	0.548539011339821	3.68101901037368	2.16133830691278	1.22465627405208	0.579226490041877	2.30062837364778	2.40862465165834	2.35464141934544
"SRGN"	3.81760486952315	2.47254274129219	3.29295072750112	1.80081870367253	3.31849718577775	1.29291195295717	2.5963275917207	3.32410881831268	3.93214890093251	3.94635781731144	2.37689691995207	2.32232640434745	4.50338429347492	3.81483075792941	3.21555669140666
"FFAR3"	0.158364449738549	0.0994858679058863	0.162442175051656	0.182241275201016	0.0621408251912155	0.128966401272683	0.0306910574384274	0.0555788813089198	0.0893114521479476	0.627756399804675	0.0487528705391022	0.284529131359155	0.0916190577039089	0.31530306735023	0
"MRC1"	0.444149147304996	0.823681083911833	2.00824464005294	0.766658257583951	0.262047951778856	0.521319963361336	0.166638925692279	0.391398345756632	1.70783356820533	0.5104189887937	0.403508316461806	0.948684668000693	0.208377470071168	1.47321604619792	0.22397680258681
"RND1"	0.0327592040487655	0.0278291277482363	0.0630618721220716	0.0119226971871106	0.0572500489152441	0.0642409854179874	0.0136255427850518	0.00552501254087713	0.0187750014977042	0.0593275533806374	0.0557452018684073	0.0188565195667987	0.0346738722910876	0.00786516346098495	0.0172694040090561
"IL13"	0.0141475342777317	0.0152982751672525	0.0030485377842841	0	0	0	0	0	0.00452712996618636	0.0103889298101024	0.00568985924025907	0	0.0575393342091253	0.0108085478223012	0
"PGLYRP1"	0.0379443712253337	0.00386030991679569	0	0.00832972461008791	0.00526945750798133	0.0264367254974076	0.0957564231285795	0.0753858925300569	0.00901742766367122	0	0.011346114224535	0.00499891928828462	0.00322059866111405	0.010231134053932	0.0857004452509768
"MMP19"	1.21897742897918	0.762203742271966	0.469562304327193	0.944419759313516	0.534585132141459	0.966742695498795	0.433709988244449	0.268993789980712	0.56727278361643	0.659924573855598	0.935980560326847	0.688279165713153	0.754468612558377	0.578028182251154	1.02567871093418
"RASGRP4"	0.0739010620514234	0.026471536583693	0.0505223229647441	0.0215577021791774	0.0321142041750475	0.027774565068769	0.0424962631090393	0.0469009038584759	0.0402865139574269	0.0192458643505094	0.045132790532087	0.0176565000921093	0.0383399517144746	0.0315925012798786	0.0791012227758074
"CLC"	1.69871884668839	0.01982457869148	0.191851526346846	0	0	0	0.463094189293864	0.569892066636759	0	0	0.0650975529822333	0.302120388256363	1.498241467841	0.00857332633858496	0.732595391287489
