"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"RGS1"	-0.393760014317885	-0.245994228875847	-1.16327565602393	0.607844778140777	-1.16327565602393	-1.16327565602393	0.49126379705655	-1.16327565602393	0.904945664173955	1.85850886584502	1.22230595986304	0.285222612610095	1.1857094383611	0.222501703990269	-1.16327565602393	-0.322170296727422
"CTD.2207O23.3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CD14"	-1.43809038343693	0.311510124300719	-0.847977314994284	-1.5644539486743	-0.592762816659368	-0.311674209358952	-1.54961037554804	0.899664162042539	0.457156990269366	0.194378459101113	0.0306184445751144	0.0880003625975384	1.40480372760068	1.63784179552495	0.267697672450866	1.012897310209
"KMO"	-0.943760601627004	-0.029824597135301	-0.943760601627004	-0.499595962546457	-0.943760601627004	1.2488430946426	-0.116781722543145	1.90093327728117	-0.943760601627004	2.03954876165457	-0.943760601627004	-0.219697530196768	-0.158851181586273	0.434122389168376	0.643304791542712	-0.523198312146468
"CCL4L2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IFFO1"	-0.640980332502174	1.82105600253083	1.19475727468073	-0.769485614033074	0.069460059622533	-0.228036116944785	-0.958547408491834	2.4979758062601	-0.570708205467274	-0.336290000613195	-0.229854664534104	-0.355031362627613	-0.545503005954189	-1.05334661705691	-0.00925193386544727	0.113786118996392
"GCSAM"	0.771377983439835	-1.17971498619504	-0.496752177384701	-0.285364613301553	1.49510847598064	0.724346098214631	-0.331838762476356	-2.11921782379883	-0.095922921695067	0.536862331565442	0.520088218351104	-0.208239563787511	1.50429608375744	0.110806515059133	0.524594644902903	-1.47042950263206
"MMP25"	0.699760742344035	1.57377853187167	-0.210862646712738	-0.0790791272199306	1.94559137998866	1.75369669401619	-0.408267227395102	0.412829723462689	-0.307873022243912	-0.507625508737616	-1.27032359651957	-0.780229977470759	-0.585811175300833	-0.50417724418144	-0.627223935543168	-1.10418361035817
"ARHGEF6"	0.914187364079575	-2.19717154071493	-1.24212254402972	1.32290906990906	0.406541865205921	0.242319275967109	1.44130339506561	-1.67025927058343	0.0992267004930326	0.839277659004262	0.137548947770927	0.0649999012018458	-0.288112446291601	0.167933088960557	0.0751018412979055	-0.313683307336118
"FNBP1"	0.142201944354974	-1.98582182231378	-1.05470400392304	0.368282745340175	0.518961431649881	0.479212103605899	0.374970738088018	-2.66703340068999	0.37379192952026	0.375567984730065	0.538663839783327	0.495159072897349	0.306653150959111	0.536080896755034	0.844437211554396	0.353576177688337
