"Pt15.baseline"	"Pt19.baseline"	"Pt1.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt22.baseline"	"Pt27B.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt8.baseline"	"Pt10.baseline"	"Pt32.baseline"	"Pt4.baseline"	"Pt20.baseline"	"Pt38.baseline"	"Pt14.baseline"	"Pt28.baseline"
"HAPLN1"	0.00307526807407788	0.00122622413908241	0.0151444184097749	0.0169824515516849	0.00369932011972479	0.0445687380871897	0.00114120672483092	0.0132898876864451	0.0754105104333724	0	5.01262161930599	1.02529591056341	0.0731916206490958	0	0.00220671495863152	0.187154614485684	0.00776467217505971
"TGFB2"	1.75740636060084	2.37603802638298	2.05014253843843	1.07520026004083	2.11189933572273	4.39361289024946	0.696028658844349	0.583320724898846	1.60535513806293	4.98602654573233	1.96125886300627	3.85130850458155	3.98679674284652	1.35106490819259	0.994349464132996	2.12730203873604	1.67616398039583
"FRMD7"	0.000713418575203763	0	0.0014628978654892	0.000409243615184132	0	0.004035023657568	0.000341863894856517	0.0264127385956576	0.0103152741118402	0.0012602858697103	0	0.00129930096138346	0.0172178743357601	0.000508918329862867	0.00250324165306419	0.00163813050915513	0
"FAM78B"	0.739625264633595	1.32822884484243	1.23511502721344	0.74715686923542	0.444054152199485	0.738566281126021	0.48577871371369	0.979333542122944	0.103857865674833	0.392968163848447	1.53817822518923	0.344532867225655	0.894050579017903	0.856714008099409	0.241028541395552	0.0252723706265799	0.153470406053932
"PLAT"	3.40336032860381	2.58232604838942	2.95263474767413	2.7252445063541	2.5680316830004	4.85139459687962	2.99685100497672	3.58369716967425	1.8085684870379	3.65504926024469	3.73774857757433	3.41657553010776	4.53270612454601	1.621229041289	1.07423988322015	1.95451376696245	4.08843952745408
"LPAR4"	0.00542425719106802	0.0141990244117975	0.0452877032312905	0.0511718753091279	0.198588360281838	0.102633561429975	0.0151182494665515	0.00363965602252561	0.0126811293047011	0.0105190207620772	0.175434980108415	0.875753740866638	0.0198899136329559	0.00221539432137272	0.0473804661132561	0.0221867923740075	0.0228939344273884
"MATR3"	3.62200512233631	1.93333305937364	3.43724174397184	3.10607531163239	3.15171813835565	3.11040884465722	3.66060468526298	3.61911416455714	3.33417392606265	2.52777517788687	3.27178529779828	2.73954983801081	3.35135509690398	3.09526897399321	3.01811422748747	3.08074054577164	2.41427533350088
"BCLAF1"	0.870019611245303	0.809485701829346	1.99166008075464	1.70010255565917	1.80486027596361	1.87331943404267	2.21178431650607	1.90160248963009	1.81233575357881	1.37718829194418	2.18302482816346	1.79552123778872	1.848758707068	1.48108848531887	1.92502320024987	1.72037031982109	1.39023327415147
"RBM27"	0.803903455765949	0.441542301102835	1.12195511493655	0.902839509648184	0.969263077708385	1.09747624763886	1.41433111648922	1.28169515311334	1.30271638500173	0.649211312176792	1.08583323896025	0.988818850123806	1.05601511906483	0.8148696367503	1.42431005685472	0.98509101048139	0.806072328479454
"DNAJB14"	0.811826260005588	0.613296994548886	1.29127113243629	1.67279564350037	1.18293133008495	1.22551829406882	1.18221887802732	0.839201711579545	1.43094578530142	0.873588836663081	0.964148003944426	0.676759380899315	0.557649215093101	1.00790369738378	0.582948382485594	0.642319554333611	0.565746067870398
"SEC24B"	0.478255266138717	0.307454994831605	0.816456234773439	0.512143755117467	0.549724935243342	0.60766748313786	0.750338149355878	1.19199298515822	0.930864090955408	0.520837877464977	0.593849898481496	0.456496373612946	0.596871082159929	0.428636997658121	0.442450568090194	0.533079334105239	0.551850258830309
"HOOK1"	0.713985605090313	0.0112894961064205	0.623863053792835	0.00560493203752087	0.252412723414912	0.213933951641504	0.0126648688742865	0.00122097021691608	0.469221365271452	0.557312367219152	0.0111661739742567	0.0279946446968333	0.327828794581431	0.393207563571905	0.177620640256817	0.00353163281201623	1.57024987478449
"STAM2"	0.32572371131375	0.231631420424841	0.499320766028895	0.47932902630565	0.459200354650416	0.471209714916156	0.642082593721115	0.517500302912315	0.631695169802217	0.250520242806424	0.70530746816006	0.40186656866844	0.327617528942993	0.37910658730912	0.32000527367189	0.400631995498858	0.347694359932627
"CELF1"	1.23550129599021	1.24272629346056	1.08640526465212	1.06074623976136	1.39335366997374	1.44648494977113	1.59200706063795	0.877691055035324	1.51710807570861	1.28622071184132	1.14859753652042	1.62304049110929	1.58381953533571	1.29191925789316	1.58764558482346	1.62709872532441	1.44310190876605
"RSBN1L"	0.583592695086442	0.319918416681877	0.616854426812361	1.03016816132107	0.700859962561407	0.876010996453494	0.865323755775555	0.393070584205872	0.848152421009729	0.5543067910614	0.841334051306686	1.26133655403112	0.751102743494293	0.504294965799335	1.35490997155863	0.460513343772742	0.279724562540844
"APPL1"	4.63411750360472	4.22046457708324	4.93366012840591	4.63840886794259	5.08059110826334	5.01910287069346	5.96897055658527	5.63297221696924	5.27139662974096	4.82071175575658	5.18036167524429	4.45736131665995	5.06416052464684	5.03889483213486	5.45146444944448	5.70441997624247	4.9365371305957
"METTL14"	0.799706072936883	0.703896538838651	1.40682589986485	1.20864026687649	1.26999252405282	1.19397621917989	1.40796907171029	2.0823388766091	1.54753821363892	0.888580089193485	0.819479013999927	0.878438026891517	1.18288092424455	1.08602687986747	1.04673639489862	1.00984663992161	0.980333527399358
"PGGT1B"	0.186395242447413	0.0782404972420777	0.322458766702542	0.204760166763276	0.305534580632994	0.388718388486176	0.352674245204871	0.441651134412292	0.373181304182679	0.203754330805877	0.270824920110944	0.0830759255513064	0.285994688888068	0.216313533055366	0.205590145272723	0.138431783283434	0.252766641026172
"TMF1"	0.538511790481415	0.180024877034994	0.50653758096033	0.627616546994024	0.482838698024313	0.517142078000768	0.512092822841207	0.481617294836092	0.588238144042594	0.3537953826299	0.681760594217437	0.319505853134731	0.264726893923139	0.53345955265839	0.570321645937298	0.583743349908604	0.278674818472338
"MARCH7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ERBB2IP"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SCAF8"	0.903928564133724	0.798945425764426	1.76121295930449	1.55842001562827	1.70310484541868	1.69315720768897	2.2453301611295	2.03860587544118	2.14505907956175	1.5007842518483	1.77214473345554	1.15448012078202	1.78233751502225	1.45874654239103	1.86089213242934	1.84074276274689	1.45125959700813
"HNRNPK"	2.35467943127672	2.29466683164994	2.74302941613222	2.91434057288946	2.94221443897355	3.0911952768125	3.22014482641046	3.13411055630039	3.1382341170878	2.58538941503238	3.11775349715592	1.93955238266766	3.68566970582913	2.88299850111536	2.76715625560912	3.16210101902806	2.77857027588389
"SRFBP1"	0.281777707448187	0.0940770330131685	0.42187230091821	0.28147491069181	0.297885389562799	0.391810285035014	0.445140026823386	0.506855053840261	0.416375294917504	0.225589589026974	0.35609751065486	0.094795952887987	0.37524830039363	0.229851354071827	0.245245333770151	0.260866986386122	0.204659592021797
"NEDD1"	0.178041142316007	0.144948633645828	0.384588127118462	0.260651551231817	0.29960632041547	0.381325689946497	0.417014383778104	0.489046798009983	0.333722352302605	0.197969130901795	0.363276808999279	0.175484350623548	0.343978605941835	0.257878884586198	0.269908473249623	0.561903042394949	0.188279747994184
"RNF111"	0.188450347529754	0.199311087713743	0.504843692788094	0.642743825633688	0.468910487553101	0.450060305167623	0.384761199981148	0.783092966856194	0.987216633499528	0.182519057719582	0.358795474889986	0.260441657118688	0.59719401800905	0.269910839517793	0.314769082417256	0.330388373002824	0.253678080870696
"ANKHD1"	1.72559148027166	1.17708875548947	2.02680275422441	1.54009401297542	1.88288361205994	2.07792420210568	2.62199019697085	2.05670366422216	2.483047011927	1.19104990869919	1.88024984529345	1.53132025666321	2.40265843896234	1.6727165965731	2.11798058293117	1.70015956678948	1.74750383742316
"KDM3B"	1.30008389206093	1.06133558420469	1.77979702746328	1.02307148865706	1.67209079577772	1.80867748092217	2.33085156154916	2.22870225441726	1.97485353559514	1.06484698859665	1.63199923765541	1.07458012560736	2.23784583214815	1.46420098037554	1.89921091534115	1.3668645484333	1.2339611080295
"CFAP97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"SREK1"	0.99669921443691	0.397032258076437	1.00057828407174	1.04961838506357	1.22072137374316	0.950653929193788	1.70149788437111	0.72620951921188	1.43004929054362	1.0716613902884	1.16832723211603	2.24467436772131	0.933274585537861	0.97662156553607	1.41284319751847	0.843869033859044	0.821242793407765
"SETD2"	0.200733785389792	0.201657949173518	0.482541495757877	0.30681125015139	0.381869533217069	0.377974848331289	0.525889250324492	0.433648434064916	0.410572785608311	0.306853017253078	0.409301960317675	0.251112078842471	0.492112240972883	0.389541506929792	0.537744055555028	0.437711618671205	0.334414989756855
"HEATR5B"	0.403055188468341	0.398313183434814	0.787047198966872	0.926773196139078	0.55588903004874	0.628202066573589	0.838603417067022	0.757449950618407	0.852698703601583	0.536710048532867	0.491838547136527	0.486731044648639	0.839100846105226	0.632767349291662	0.589071890139755	0.572585615344449	0.58713721071814
"DDX6"	0.629594604995265	0.460125170836162	0.976516918541992	0.947932230112284	1.63558559668539	1.66385857550629	1.85735446152857	1.01830350875127	1.6315347777394	0.832666119441017	1.15215033978189	1.42132745430419	1.12008948199373	1.27850038796668	1.69905617171165	1.2292521733826	1.14033393863783
"ELF2"	0.417813445031086	0.268360125543509	0.902260387548404	0.865148841416208	0.720961553637376	0.888528364577662	0.975839839559961	1.37014487665579	0.824806316370187	0.473883404522543	0.664755766982401	0.618939067575176	0.693134551943113	0.628998279835095	0.531034330059984	0.604898968082137	0.560823134426692
"CGGBP1"	2.10113276194477	1.81561033523606	3.03259271046093	2.87720378868449	2.26515685231831	2.24274264269701	2.04163238289117	2.47001214321252	2.70928781064965	1.65859947083868	2.59027924013281	1.44457480738441	2.53097317505826	1.97784516435138	1.94474966535391	1.94565759754656	1.33248587634704
"C5orf24"	2.77729151125274	1.10983084995971	3.09012733317069	2.90893935226506	2.70571607567901	2.38086582610587	2.8786042419835	3.14793642172651	2.78749647399739	2.20193261636649	2.94398182521259	1.53198953311896	2.42477420353199	1.87700474617015	1.42541739600074	2.1318882560902	1.49727808435227
"HIF1AN"	0.228430060106028	0.510402092586585	0.36107102442657	0.425030569985856	0.252707601859462	0.285295998858126	0.548154747120346	0.498921043538187	0.492329682339456	0.188507196012798	0.299078784826115	0.196400521259067	0.490433588588989	0.273460908516181	0.340674919820556	0.342395662332653	0.376026696172468
"RSBN1"	0.215341241845607	0.221437719544912	0.476700514459886	0.387898597161115	0.480666871350195	0.36845428750727	0.524002960473864	0.40665678400244	0.363163179652106	0.233638897934518	0.32112066995144	0.578624564312764	0.274930903490748	0.47345633506194	0.459674040640355	0.394290102166296	0.246946489729669
"SOCS4"	1.18909801741398	0.614563652999467	1.39332193930991	1.9124939320809	1.28056246067153	1.44694297823107	1.73722519438311	1.14086684506491	2.27039358660014	0.687101934239277	1.30141933122001	1.12637878412558	1.29837733567246	1.18237206761936	0.779818985756803	1.13325126545054	0.841184240738198
"SLC25A46"	1.60028356796843	0.637119047183803	2.0057154242422	1.46219432917019	1.28848717413152	1.87992048274226	2.07202516351803	2.03497189117488	1.90907783803487	1.37821354918589	1.78469380588023	0.554263426442442	1.41470985524676	1.49712739833269	1.27586416345161	1.24391698908087	1.4640558201362
"FCF1"	1.91635263467465	1.45783618454975	2.16543453021301	2.41973897491086	2.60492874776455	2.37331294409324	2.33158627666212	2.67924122337975	3.10447298966737	1.45417542307745	1.83266731573495	2.748742461279	2.48093187078055	1.94572517263085	2.1518338243547	2.37904097543002	2.37674432694291
"TMEM161B"	1.13865375491502	0.474807180620564	1.81230978055155	1.30925072890134	0.67095444998881	0.567739295140883	1.13578594625436	0.887364398858736	0.959557737746015	1.08607499141073	0.786495614277871	0.481043304225077	0.787430484338717	0.712846260648405	0.570277127691646	0.605684664792412	0.595845319241625
"KAT6A"	1.39232824380767	1.00726868577197	2.57295297794154	2.6233231415692	2.51213818772464	2.75112771452744	3.24271441316044	2.71052954238791	2.76349325146382	2.60670298244091	1.88453046271714	2.24354809101096	3.59797969902246	2.07186010104921	2.55814702291392	2.08610497752578	2.06773524673913
"ZFYVE16"	0.887103305777124	0.257498419973987	0.704110959316527	0.503741702290815	0.428672574590245	0.47956345173189	0.591713787348424	1.18992075462701	1.40761317543717	0.561943332137539	0.658844051390271	0.344685359844777	0.568601134849936	0.390790673165688	0.237345050951819	0.186837237759745	0.18799708881475
"UBP1"	3.13283990276326	2.57139515147711	3.34074107473333	3.15941499854846	2.66963535861928	2.7890742669538	3.35774483122012	3.49221939424627	3.17277829339742	2.82230899245742	3.33900135875812	1.78013950013223	4.41308029635886	3.61865337196391	2.83879474554287	3.46193916923737	3.10508696125339
"ANGEL2"	0.446765223432846	0.378740467463198	0.653628869179815	0.563292868475749	0.537652374872179	0.570374518652846	0.384429670460281	0.920914904067199	0.595770842159576	0.344500359127835	0.698280859731679	0.428914604333733	0.824367820036402	0.634433374465786	0.422492550362551	0.52309583902131	0.338421159278649
"TNKS"	0.203483326357015	0.145570902293953	0.439597199489349	0.621458824981626	0.341105998371085	0.416014852163456	0.49119149266474	0.431178513886633	0.514123455543125	0.474094958356383	0.292558899208505	0.309475002902123	0.735973014533928	0.215226721103574	0.199222531879638	0.250827444587536	0.15803316288986
"MYO5C"	0.0167899105035014	0.0425172835600885	0.0868085018673355	0.011355807378495	0.0326129001818114	0.103672151343712	0.026890644536394	0.00943199220638839	0.0241029076645049	0.0491378541973317	0.0169597493486052	0.0236901173325946	0.228012507340484	0.0279241537590726	0.0509778421138597	0.509704998540873	0.0597783068943923
"RAB14"	0.673313199999964	0.585521261319618	1.1728545450466	1.14642930869637	1.44868212306715	1.43604431724882	1.4306149582974	1.43819877619435	1.30544906435795	0.889201182225353	1.82897833796397	0.651265247539413	1.43027748189022	1.02461015282952	1.03028657291014	1.26416025196754	1.26348992575112
"SPTLC1"	1.95262103115169	1.03506007566034	1.94006418675371	2.10240622108734	2.45811483805275	2.13397793477533	2.2636235960771	2.38661683908754	2.62754159547585	1.83887632885802	2.58536702251973	1.26288448280775	2.34246030626747	1.97938549308077	0.990201008849149	2.24431229631308	2.22818142961085
"EIF4E"	2.74626715384109	2.13396310907273	3.34429136045926	3.43800692979326	3.40571979599412	3.2113300554715	2.58361814842776	3.72916336733619	3.40911796426948	2.62757096245122	3.24941692114269	2.09169613668761	2.80900562185857	2.70481488045243	2.37934931470262	3.14155962154737	3.56556565232808
"SLAIN2"	0.483637733261882	0.370385566351768	1.07409308717745	1.02822711762701	0.816019833820689	0.81355165910307	0.897589443267874	1.35378825006645	0.986404837016428	0.575639261827664	0.906033519745151	0.525867002564982	0.475261278786053	0.622685220760079	0.731197587678181	0.97448807139501	0.945792858639652
"LMTK2"	0.432263589867833	0.433527740706199	0.441884904590501	0.746536498168729	0.351798630392127	0.271497755413021	0.642787271158666	0.346046729855262	0.784349824860094	0.53395876919604	0.531374294850121	0.209842451714998	0.741124715189869	0.286666800584474	0.312416678884967	0.407432803539506	0.444191880171532
"HNRNPU"	1.82815983459	2.3898057399557	2.85266426343025	2.48804786805531	2.50168609373796	2.45367469694012	2.6281730933809	2.7279907712641	2.53974149286701	2.18218253462305	2.99973115687496	2.40082247414219	3.20981451683561	2.35542574324085	2.66338081750704	2.77132998028684	2.2142645182282
"SNX19"	1.41932503719736	1.37532523214563	0.978245678991594	2.04416047198712	2.14960364414193	2.25923657307334	2.12230375941894	1.88637127147555	3.15620985641801	1.24398180663858	1.79905371352627	1.74911157082731	1.37925461909401	1.30543341416344	2.00888889891926	2.64557426698101	2.05366546544314
"SCYL3"	0.0837474662787776	0.0607769171645163	0.127187648740613	0.142895954959004	0.123853601193489	0.114124772252155	0.0721120052642095	0.169506176973682	0.104629195820274	0.0825115097800655	0.134647840422832	0.127145538164476	0.183271375672029	0.136732093365316	0.118334065737682	0.0660782447576824	0.131989703233198
"HBP1"	4.19794165079202	2.43561308547734	4.2621793604121	4.87497596312187	4.25425785495067	4.29673546786834	4.19926313719209	4.22231571962024	4.55062139095246	3.56689483144163	4.23901589176973	3.30393532210576	4.68798659780007	3.60761019391093	3.00855006544767	3.26967344249859	3.03449681512945
"SHTN1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"EIF3A"	2.66161102453324	2.1115162161093	2.49965710627558	3.47946046464734	2.26863162683962	2.50892406967531	3.09961999499272	2.93443206018648	3.4753638578631	2.0487054142018	2.26232529351867	2.49947669690045	2.96084384581393	2.36660707550115	2.49590898963415	3.08765634695125	2.81766744939269
"TOR1AIP1"	2.33355164716609	2.12221250255979	2.85048317255644	3.26790279721361	2.76425729076354	2.62806200725009	2.46448477933935	3.36970739730703	2.43450345319541	1.65547358868344	2.95854167983366	2.26800808173407	2.8766716954846	2.53365743297433	1.81019235025853	1.66395199956446	1.55733952525524
"FRS2"	0.583397350761377	0.478006422105413	1.43762671226913	1.3804975093853	1.24543874498579	1.30304628906355	1.92816542207101	1.50295022733062	2.08630421259158	0.921531411847725	1.16017684470041	0.733738446456318	1.33666951148973	0.845585239416513	0.648421645453701	0.799753303691259	0.789555570289658
"FAM172A"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TADA2B"	0.0669639757709549	0.0623123196589545	0.10000512395073	0.0831185087035536	0.0910216026691937	0.0826986250162295	0.0903534095736261	0.135827279043436	0.112346617607964	0.0941132566590483	0.0513592817686557	0.0733565731445941	0.0763580288616813	0.129069848951269	0.136842332621486	0.10052670011642	0.0958023807439501
"BRWD1"	5.02686361008731	4.32636899050687	6.00737176948741	5.1987373575149	5.12803825600569	5.1184690560155	5.11863634894357	5.28347375303214	6.18128285934269	4.91795113019482	5.56951375828422	4.83266334702592	4.32855021613782	4.44668747935225	5.2552099074377	4.9040467876276	4.69728335327457
"ARFIP1"	5.31899775355082	5.02165396235261	6.18915796209171	5.78535539636777	6.91743516990553	6.1735707624786	6.27156284487306	6.90099264122483	6.1346530435249	5.54759900948901	5.8352827508242	5.19125169085976	5.75650769688007	5.5875817986065	5.21923056224164	5.45976977345717	5.61196877094151
"TSTD2"	4.39577361099366	3.77412866451213	4.33612263143011	3.12540010191088	4.74522813698524	4.96166298459131	5.87523614291185	5.10419265739107	5.34795469855066	2.89803501013227	3.79295111128461	3.67999547665845	5.77317189834991	2.99175543213691	4.26277883418942	3.68912066758681	3.54115636426905
"TOM1L1"	0.417165537659818	0.556553893196351	1.16328942718085	0.994981759233791	0.75932132061558	0.554943568812298	1.46821362715903	1.25923065708616	1.30945467473317	1.54369439937516	1.27575000953787	0.267808753516825	1.12726931279256	0.826026949135665	0.470234290598078	0.927783599812531	1.10470625322999
"PNRC2"	0.279723161207409	0.173887553679686	0.561804296984591	1.82029311246674	0.601743842021733	0.636518714508006	1.95814369670234	0.526654668853128	0.600132020251226	1.33211054457203	1.59343769523563	1.43958715977278	0.424761933473767	1.58980844894761	1.85192223575896	1.4727047678106	1.40650706541994
"CMTR2"	1.20576738567209	0.226573871166262	0.926393793079654	0.887246545157437	0.956774466211036	0.904947183226491	1.10157149994868	1.11365535399703	1.40750329206258	0.673201094839048	0.689483164393729	0.59194412061963	0.585957594118024	0.852300122173053	0.706436985820112	0.942612056806118	1.31496943056443
"YIPF5"	2.53927794981118	1.07850075191859	2.92280273035754	2.45532251653708	2.81797416097471	2.76322557624615	2.66967383925405	3.46640371629017	3.35425133372167	1.58969316429387	3.03819781010148	2.14037474616749	2.4904120335736	2.15337617771607	2.17715986389419	2.21514279714154	1.69422983876555
"C11orf57"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"MAP4K5"	0.35880821644593	0.197580637399965	0.868997956285048	0.806193602192543	0.604768525169074	0.598999930626114	0.898279841173597	1.12110212980008	1.1393548110441	0.31582228087151	0.817461040674836	0.7493478166617	0.638538934560663	0.486123264104998	0.201152149370379	0.735318532733976	0.551967508965061
"PSEN1"	0.678148598117801	0.462732015446442	1.01478755146168	0.945156826763273	0.865692620065597	0.93435778170255	1.13506951631916	2.14614910478839	1.61016197758951	0.5157110362918	0.68172163120568	0.925709991834459	1.03971082508489	0.892275733760368	0.530572500409365	0.613325313010693	0.825887280308593
"RPS6KB1"	0.185515955105743	0.207052045598419	0.605158961981185	0.286405486782296	0.412518297069401	0.507513214912733	0.412226272575316	0.378945458160244	0.369490259827265	0.419088522219465	0.442364551526703	0.345101260557036	0.41735193944422	0.332204330579544	0.350265003921334	0.41857523160748	0.393547423683897
"GPBP1"	2.01111136008369	0.987118285728477	2.13768596894541	1.73258518823708	2.02402220378791	1.97664219841781	2.11648677587116	2.04015152823687	1.91857015541853	2.10719599697563	1.96614965415922	2.21927912885156	2.12425077897984	2.01597979378346	2.30164470267245	1.55344266078954	1.73720163803603
"GPATCH2"	0.5007800725068	0.165376789914117	0.555961425366994	0.572574214941829	0.59538867299864	0.575136848215396	0.326847969624092	0.580707640994093	0.440016663299725	0.46658395552882	0.683050510928593	0.455771692953587	0.594399372388073	0.456338949419158	0.340794651661217	0.382882470352085	0.426466658974923
"RNF11"	2.27848958802873	1.41406753665654	2.31862549023266	2.07651568753934	2.48476646921069	1.71643311770628	2.14617075785462	2.14853066092031	1.80845255304727	1.69806080930155	1.46135275812308	1.37908130177772	1.27083463797698	1.83144261649879	1.15696206335252	2.16475860794781	2.27369823487471
"PAPD4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"HNRNPUL2.BSCL2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CSTF2T"	0.419529836943061	0.466108862790806	0.717224367030347	1.05020835535177	0.547217626744079	0.672739963967645	0.640884160214519	0.903779127377989	0.950930946624559	0.352553716328607	0.604086009574126	0.48927998014714	0.916465352389412	0.504818045263641	0.671659097468075	0.479084446649088	0.428531968939427
"TRMT13"	0.499056734137287	0.247879934238876	0.639195302145799	0.79375689508301	0.659432811649358	0.539279717425469	0.683887954445536	0.301187358879044	0.591441661555967	0.366592364230911	0.531968038188961	0.464869958231297	0.341340173958013	0.457251861797431	0.430010082903074	0.84149264669323	0.520657488216713
"RAB33B"	0.335649642409237	0.170794008885582	0.631741285348766	0.609595825109411	0.610076414309241	0.57211199092061	0.777280507928682	0.748958211737605	0.497078837284664	0.345033823038319	0.408222935959056	0.324258585179124	0.241956230287302	0.513040614187796	0.266871101901689	0.343462272507538	0.266844620242456
"INADL"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM114A2"	0.680327460790234	0.227297803189106	0.738791006825725	1.06507985070749	0.72912206221607	0.625546116702127	0.572603004845609	0.754268649332849	0.812146158391027	0.26772324565376	0.587198054629332	0.251049044905366	0.679679732869685	0.461475056910302	0.561656334625801	0.413127740682607	0.518071112297891
"PPP1R12A"	0.896625563262183	0.54942970252041	1.66026221507835	1.84940269372392	1.73855033526364	1.78425722509228	1.81927295430062	1.6456774804636	1.63289369533429	0.860589153279461	1.3575935915602	2.01741242170328	1.72568930870744	1.39674885806358	2.13298110379857	1.73729167405631	0.980118743855982
"JKAMP"	2.40806377824575	2.55942344383584	3.27765467935566	3.89739158079478	3.39667345321499	3.01609055068804	2.84843671456462	3.82321502110546	4.12138133778882	2.03546315197898	2.93352187823934	2.86847432676255	2.87643985570287	2.84307455855608	1.89074817840789	2.48915785300592	2.06175225232124
"CAPZA2"	6.17208720476615	4.70416705836062	5.56112976676313	5.92171531891594	6.12467617583155	5.92094437289802	5.19043006697996	4.61151655850168	6.24344803432407	5.67732998709899	5.04322553413127	4.45883275410525	4.74284585221837	5.55724388814572	4.55722094677341	5.42214064088829	4.81090995764795
"DCAF5"	0.696248188337242	0.773253418325719	1.15221748654242	0.690737478691217	1.12064253589093	1.28106544294714	1.36522313748437	1.4740573302856	1.69671458277536	0.685185336390053	0.832986983283527	1.88442345621144	1.14211880220513	1.16915114940584	1.27992197759294	0.859559349035501	1.11994734800126
"LDOC1L"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PEX1"	0.399443363725512	0.161567925629468	0.185265045912224	0.355928696785017	0.218979183534297	0.206002022162533	0.268102778843925	0.117517283723814	0.403909880366118	0.211953049045967	0.256822652250691	0.0810305491829875	0.305548530988309	0.168606982084266	0.141647067332957	0.210696367682686	0.186899040001961
"GCC1"	1.3452580753871	0.960041571388647	0.843294740764763	1.39473555692464	1.07823410336641	0.869798646458847	0.876536470474758	0.764741660124322	1.7797288854459	1.28914842868721	0.606014043923377	0.858664314252836	1.42265841480826	1.11565782512501	0.86337193397917	0.914826318115777	0.939088796425572
"SOCS7"	0.343490074542659	1.13652134227511	0.779592358578843	0.390350075654819	0.652840386151822	0.578257026482908	0.872135621716163	1.01032986984095	1.32029239755325	0.547861134417289	0.719644618875907	0.643792220580957	0.839804525861895	0.457963573469089	0.403792497884369	0.485705093570295	0.628487669044863
"TIMM10B"	5.70802553043043	4.32288271888874	5.13635945990446	5.09808480300923	5.56535895573575	5.8132600223844	5.59741554547411	6.38550145244886	6.87311239080469	5.55114776209674	5.3350010704724	4.90706317650871	6.13757946776307	5.39370622753676	5.62456468300474	5.16918320371974	5.38426589804994
"ZNF140"	0.925587739596004	0.413126634768117	0.666653743262914	0.939779625047733	0.687194489772351	0.732362363704395	0.478580559621174	0.983123561056773	0.927182520911785	0.762793452891009	0.72919205143982	0.946556483636048	0.973529117334678	0.949767396281942	0.773672705805586	0.702908631138304	0.723415224455331
"SECISBP2"	0.555140801037096	0.268660084767002	0.335514281119371	0.385815477662593	0.370443491618814	0.476763467854274	0.515997863426577	0.303613857316553	0.586496127601455	0.372978328770772	0.346263217647454	0.305469415110241	1.13362206184967	0.584667531148078	0.523720397154306	0.445912351289203	0.422277628984522
"UBA3"	1.77884365987233	1.08153725239598	1.94459436102251	1.9752997965653	1.87002431132157	2.05497032211047	1.63219091378959	2.34089309311981	1.75921308111384	1.17746814776879	1.81234548014021	0.767576237458266	2.00796312008159	1.65487355579913	1.49843616004829	1.88815610093864	1.55928083955772
"FBXL3"	1.00998859487299	0.330574877642898	1.40999322800203	1.0791278777228	1.30364032272249	1.4020161595591	2.11024842423027	1.60595105105088	1.74566502489514	1.0085474007102	0.858607036598348	0.976099429879398	0.955797462076911	1.23796795698344	0.847235047643919	1.15017131373771	0.886059243663874
"HNRNPH2"	0.204156399449624	0.658262238468707	0.893035976792932	0.799921003797213	1.07522598484333	1.0811676826235	0.877957888997923	1.50973835089673	1.96272573269646	0.513966497251323	0.799040480388009	0.35469400300441	1.55852830286809	0.681611517149821	0.625715163248804	0.883962415726067	0.68322949517446
"EFTUD1"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"TRMO"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"IGF1R"	0.399063187972689	0.604753268505659	0.462677939972739	0.458645270218684	0.18477687149812	0.163351924449992	1.26992305882824	0.496074227256977	0.556288502893052	0.376274033973817	0.339543024237197	1.16338926189864	1.02272036449368	0.317486264469356	0.275025848714403	0.150801701954038	0.146709609643213
"NPTN"	3.97267378429919	4.03801012152578	5.14033729458821	5.22161231511605	4.83267204960395	4.15491216494187	4.09610817588652	6.29700386068366	5.2149147239288	3.81110156494721	4.83810361766564	4.17099085840373	4.15597541638544	3.94500930183371	3.89021170274705	4.69421807701243	4.38084423553941
"BRMS1L"	3.79884860275457	3.00215231002239	4.29312413541525	4.52790072625714	4.40917360097839	4.32943308736782	3.98401540374757	4.85189927451272	5.35524584244721	2.79764001631562	4.21677942800716	4.04052786866619	3.90537510293904	3.77412976420543	2.52965287558468	4.29469017860569	4.18230662340303
"NFIA"	2.59384056711175	3.48029514104335	2.94467312047642	1.12873555373367	4.07308784824235	4.65858727493562	5.60183112499462	2.01066756379147	3.02949891221121	4.01495174427253	3.01073948344736	6.13933503324462	3.35771719687289	3.83945899121351	4.03657218797652	3.08083989197804	4.11867515909807
