"Pt1.baseline"	"Pt2.baseline"	"Pt4.baseline"	"Pt5.baseline"	"Pt6.baseline"	"Pt7.baseline"	"Pt8.baseline"	"Pt9.baseline"	"Pt10.baseline"	"Pt12.baseline"	"Pt13.baseline"	"Pt14.baseline"	"Pt15.baseline"	"Pt19.baseline"	"Pt20.baseline"	"Pt22.baseline"	"Pt23.baseline"	"Pt25.baseline"	"Pt27A.baseline"	"Pt27B.baseline"	"Pt28.baseline"	"Pt29.baseline"	"Pt31.baseline"	"Pt32.baseline"	"Pt35.baseline"	"Pt37.baseline"	"Pt38.baseline"
"CES2"	-0.421779050442704	3.039150804646	0.131813914509489	0.507792061066027	0.800930020896761	-0.942711020827352	-0.591298333348021	-0.0533053982854152	-0.702701974488802	-1.1736953493398	-0.012797121316881	-1.15023730280813	-0.590508708477737	-0.683040080968654	-0.981786694439021	-0.0183233597112062	-1.13888079370586	-0.731555902075512	0.401717074416485	0.111343440517497	1.80689516957866	-0.838178195305272	0.598865871778955	1.01319099766503	0.307800029273127	1.41083938542664	-0.0995394842343072
"TRPM6"	-0.172243248216041	-0.419266920033925	0.959252204150922	-0.595782717220397	0.118665076342388	-0.586029227688802	-0.343210669643802	-0.138377878042143	-0.477096210415968	-0.494524524934934	-0.505445037099946	3.96435396020487	-0.140124540781738	0.5366726604852	-0.0993975246106752	-0.0138692908348969	0.236461205070996	-0.281162654293408	-0.541031061462635	-0.540471594942305	2.29076387377034	-0.428254431660331	-0.344677051687353	-0.51431486499764	-0.550689574459258	-0.49710362336211	-0.423096333636414
"B4GALNT2"	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	0.277697772740255	0.137185884212942	0.536966625588217	-0.275181528647839	-0.275181528647839	4.8892173313477	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	0.212926016363339	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839	-0.275181528647839
"MS4A18"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CIDEB"	-0.807332793941035	3.41300091996905	-0.248387418458275	-1.08441990047279	0.200740924721271	-0.658812971843867	-0.776720847530516	-0.142294605497588	-1.22238774823793	-0.353366717506467	0.678253679949576	-0.604592934025481	0.818175884509254	-0.485281806928203	-0.268441355100284	-0.0579833262743044	-0.529278661631938	-0.449926995450598	0.375609481004665	0.09815260332617	2.10159214971423	-0.0268998292624313	-0.241687786693767	1.50843135497185	-0.578270845240686	-0.372728822577864	-0.285141631492044
"OR2G6"	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	5.00370233297676
"DUSP21"	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	5.00370233297676	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875
"GJA10"	-0.215886597500017	4.96465062132249	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	0.432514316177946	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017	-0.215886597500017
"OR2T35"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FSHB"	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	5.00370233297676	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875
"LEUTX"	-0.192450089729875	-0.192450089729875	5.00370233297676	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875	-0.192450089729875
"DEFB118"	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	2.73836188983864	-0.329060962883376	-0.329060962883376	-0.329060962883376	3.71851168219782	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	1.44058953716457	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376	-0.329060962883376
"OR2M4"	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	4.02505981594615	-0.273623188228354	-0.273623188228354	2.81551988976269	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354	-0.273623188228354
"HMGB4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2T10"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"NEUROD6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OR2M3"	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	3.6379580656153	-0.330679257590944	-0.330679257590944	1.47723101660354	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	-0.330679257590944	2.82111309996382
"OR2T4"	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	4.95790685147636	-0.217685668348868	0.48423485724533	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868	-0.217685668348868
"KIR3DX1"	-0.418743532432555	-0.44571395148543	-0.102589031104381	-0.38208098794234	-0.450548206205327	-0.40151853060517	-0.585346009497213	0.0485935618684034	-0.585346009497213	-0.225419929409927	0.535819931535331	-0.403984620182618	-0.504995696429906	-0.585346009497213	4.0751828541873	1.45632783352581	-0.460157517890195	-0.485514515068693	0.343225430863028	-0.51611033184212	-0.585346009497213	-0.497992235130051	0.0548150063538951	0.0108650084463187	-0.347701695648737	-0.265006980766575	1.72463217335279
"TTLL8"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
