"CAF07_1"	"CAF07_2"	"CAF07_3"	"CAF07_4"	"CAF07_5"	"CAF07_6"	"CAF07_7"	"CAF07_8"	"CAF09_1"	"CAF09_2"	"CAF09_3"	"CAF09_4"	"CAF09_5"	"CAF09_6"	"CAF09_7"	"CAF09_8"
"MISP"	0.342534670525647	-0.244347372992973	0.361443662628657	0.630058591611611	-0.0417415143739566	-0.634332971348234	0.275124666600549	3.13855082788632	-0.988633930970265	-0.366854415462796	-1.13948215032594	-0.497122512296713	-0.670367536470969	-0.561868444940567	-0.282934490583888	0.679972920513509
"ERGIC1"	-0.517040323831855	-0.13131283890608	-1.87060988709714	-1.25627886197095	-0.375579523077489	-0.364942725157192	-1.43529439388151	-0.974980896652498	0.950730395598276	1.07336324183489	0.458816929019406	0.645685777843666	1.01378580726985	1.12301039778457	0.799507201191547	0.861139700032505
"SLC12A2"	1.51220024612224	-1.46960532407308	-0.320178757580772	1.2338076813492	-0.313011498451698	-0.456982693581192	1.59106966833293	-2.15406577645185	0.748773282581772	0.640347881348638	-0.0360884607685168	0.0336161722383889	-0.411650228762034	-0.316571338760439	0.148931831889815	-0.430592685433415
"FAM3D"	-0.378722350709159	0.437488822351403	-0.378722350709159	-0.378722350709159	1.04246174148294	-0.378722350709159	-0.378722350709159	-0.378722350709159	-0.378722350709159	-0.378722350709159	-0.378722350709159	3.44343999538473	-0.378722350709159	-0.378722350709159	-0.378722350709159	-0.378722350709159
"TFF3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"FAM107B"	0.0218073309430715	-1.03244139301585	-1.44058100502495	-0.932579776036019	0.882222415570399	1.02703197481573	-0.668937015907186	-2.22772377626819	0.815109752846289	0.873904942427378	0.308479659100013	0.25182512132508	1.0586105653236	1.00738304954006	0.131726270636302	-0.0758381162757327
"ENTPD5"	0.237675824392434	-1.63868242789742	-1.5600963669126	0.645166039901091	0.196116727421406	-0.916351910572806	-0.0931955291666529	-2.01415862432357	0.760232033376293	1.34393040287335	0.710231170188736	0.754047161629922	0.289961936313096	0.50426213178246	0.8170802355071	-0.0362188045128361
"S100P"	-0.283453978279071	0.019519544733381	1.67329778940387	-0.223631655974185	-0.673841750802107	0.435439999737597	-0.357532169372875	2.95582346355786	-0.673841750802107	-0.673841750802107	-0.673841750802107	-0.305343428862705	-0.473211616356404	-0.496804514005056	0.425105319428128	-0.673841750802107
"FUT3"	0.318787305146135	-0.613764917995963	-0.613764917995963	-0.613764917995963	-0.613764917995963	1.53878594329554	-0.613764917995963	-0.613764917995963	-0.613764917995963	2.14691126852279	-0.613764917995963	-0.613764917995963	-0.613764917995963	-0.613764917995963	1.32502772703672	1.42190185395441
"REG4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
